comment,comment_length,word_count,bert_sentiment
por si acaso no hacen envíos a ecuador porque me gustan🤝,56,11,neutral
puros modelos repetidos 🤣 asta los poleroa tienen esas.gamos,60,9,neutral
guaracha tendrás,16,2,neutral
me encanta comprar,18,3,neutral
Cuánto por las Jordan retro 4 plomas,36,7,neutral
esa CAJA es pura copia,22,5,neutral
Cuanto vale pa 😎,16,4,neutral
S'E (ARIANA'S VERSION),29,3,neutral
En qué caja vienen las jornada 4 black cat,42,9,neutral
Preciosas las zapatillas,24,3,neutral
precio me encanto 💖 tío yolu,28,6,positive
hou much for that in that country 💸💵💵💵💵🤑,40,8,neutral
catálogo ps tío Yolu,20,4,neutral
😎😎😎😎siuuuu,10,1,positive
realizan delivery hasta Chosica,31,4,neutral
hola,4,1,neutral
Como pido más modelos,21,4,neutral
para Perú cuánto esta,21,4,neutral
precio,6,1,neutral
informe de costos,17,3,neutral
hace envíos a Ecuador al por mayor??,36,7,neutral
yo kiero pero mi mamá no me kiere Comprar,41,9,neutral
hace envíos,11,2,neutral
donde keda x cocha a,20,5,neutral
🥰🥰🥰,3,1,positive
tiene de hombre,15,3,neutral
👌👌👌,3,1,positive
me interesa retro 4 más información xfavor,42,7,neutral
me de malle,11,3,neutral
"yo calzo 36,37🙏😍",16,3,positive
"hasta ahorita no me pasan el catálogo :, I",42,9,neutral
a cuánto las retro 4,20,5,neutral
❤️❤️❤️❤️❤️🥰,11,1,positive
precio,6,1,neutral
precio?,7,1,neutral
y qué precio tiene,18,4,neutral
necesito catalogo nadie me contesta,35,5,neutral
Precioo,7,1,neutral
precio?,7,1,neutral
Precio?,8,1,neutral
pueden hacer pedidos.?,22,3,neutral
quiero catalagos para escojer,29,4,neutral
amigo yolu puedes mandarme su catalogo por favor,48,8,neutral
en que parte lo podria ubicar pero para varon,45,9,neutral
presio,6,1,neutral
precio?,7,1,neutral
en donde es,11,3,neutral
envio en todo País,18,4,neutral
retro 4 frozen moment,21,4,neutral
Precio?????,12,1,neutral
hola hermano soy de san juan de lurigancho mi cumple 18 de enero una oferta,75,15,neutral
Donde es eso,12,3,neutral
como puedo comprar soy de ecuador,33,6,neutral
donde,5,1,neutral
tienes air max 90 o sc,22,6,neutral
cuanto,6,1,neutral
en santa cruz,13,3,neutral
k raro ese modelo no ay en Perú,31,8,neutral
para mujeres????,17,2,neutral
ola quiero saber como compro,28,5,neutral
fake como tu,12,3,neutral
cuanto el precio.,17,3,neutral
"Más falso que el amor de tu hermana, cuando me dijo que era su primera vez",75,16,neutral
DONDE? QUIERO JORDAN RETRO 13,29,5,neutral
ases envíos a México a domicilio,32,6,neutral
hola,4,1,neutral
precio x favor,14,3,neutral
pero son de ecuador,19,4,neutral
en color negro,14,3,neutral
🤩🤩🤩🤩,4,1,positive
catalogo xfavor,15,2,neutral
ubicación?,10,1,neutral
precio x favor,14,3,neutral
uno de los Jordan Niques xd,27,6,neutral
cuanto cuesta???,16,2,neutral
🥰🥰🥰🥰🥰🥰,6,1,positive
aca en chiclayo también hay tienda m podrían informar,53,9,neutral
lastima que haya hasta la 40:(,30,6,negative
hagamos trato..al por mayor..yaaa¡!,35,4,neutral
Store no me comvense el papel,33,6,neutral
Con qué número me puedo contactar,33,6,neutral
Deja de vender fake brother solo jente india le vendes que no saben,67,13,neutral
Precio,6,1,neutral
en qué lado venden esos zapatos Jordan🥰,39,7,positive
hace encomiendas amigo,22,3,neutral
ay envío para bolivia,21,4,neutral
yoluuuuu........necesito el catálogo para comprar unas zapatillas para mi hijo o por donde puedo verlos,103,15,neutral
Oye hermano y el presio de las jordán 4 Black cat,49,11,neutral
jaja mi broo yo los tengo pero son pa hombre y son grises,57,13,neutral
Yo tengo unas blanco con rojo,29,6,neutral
precio,6,1,neutral
informacionn,12,1,neutral
frozenmoment es el modelo acá en España es un modelo viejo ya,61,12,neutral
precio,6,1,neutral
precio,6,1,neutral
precio una de 36 quiero comprar una,35,7,neutral
jajajajaaaj y q original 🤣🤣🤣,28,5,neutral
Numerooo*,9,1,neutral
en lima tienes tienda?,22,4,neutral
cuanto cuesta,13,2,neutral
en dónde es,11,3,neutral
catalogo,8,1,neutral
Tienen las black cat?,21,4,neutral
Aún lo tiene disponible en tallas 40 o 39?,42,9,neutral
Que feo,7,2,neutral
Delgado uffff,19,2,negative
que cuestan,11,2,neutral
cuanto bale,11,2,neutral
de q lugar son,14,4,neutral
donde estas ubicados,20,3,neutral
son réplicas o imitaciones,26,4,neutral
donde te encuentro bro,22,4,neutral
tiago Sebastián,31,2,neutral
a cuánto la retro 4,19,5,neutral
cuanto cuesta,13,2,neutral
precio x unidad,15,3,neutral
inf,3,1,neutral
frozen moment😍,14,2,positive
apoco si richarlisom,20,3,neutral
Precio we'?,11,2,neutral
Precio?,7,1,neutral
el precio en dólares cuánto es,30,6,neutral
precio,6,1,neutral
precio?,8,1,neutral
una pregunta hacen envios.?,27,4,neutral
están en lima,13,3,neutral
Por unidad cuanto cuesta con envío a lima,41,8,neutral
precio,6,1,neutral
modelo de Jordan,16,3,neutral
es fake,7,2,negative
precio de las jordan retro 4?,29,6,neutral
dónde queda edo,15,3,neutral
precio?,7,1,neutral
asen envios,11,2,neutral
💪💪,2,1,positive
precio,6,1,neutral
nunca contestan el wasap me eh pasado escribiendo y nada queri hacer pedidos,76,13,neutral
frozen moment,13,2,neutral
Son G5,6,2,neutral
Precio porfavor,15,2,neutral
Precio quiero para lima,23,4,neutral
precio?,8,1,neutral
información,11,1,neutral
Lo quiero talla 38,18,4,neutral
Quiero q precio tiene la jordán retro 4,39,8,neutral
"Cuanto en el decimo par.... Mejor sigue tirando hate a los demás emprendedores, que así te isiste conocido..",108,18,negative
mandé mensaje a su WhatsApp para q me manden el Catalogo y nada q me responden 😢😢😢😢,83,17,negative
Y que presi tienen,18,4,neutral
En donde estas localizado,25,4,neutral
dónde queda,11,2,neutral
eso es como dobleaa,19,4,neutral
La caja no viene así,20,5,neutral
eso jamás es original,21,4,neutral
me c9more unos originales pero en mi Perú somo cerditos pe y se me ensuciarse mucho,83,16,neutral
en Lima,7,2,neutral
😳😳😳😳 donde ubicado que no te encontré,37,7,neutral
son feas esas botas,19,4,neutral
donde se ubica,14,3,neutral
una pasada,10,2,neutral
nunca atienden,14,2,neutral
eonde venden wso,16,3,neutral
Haces envíos a otros países,27,5,neutral
lo quiero,9,2,neutral
a cuánto está,13,3,neutral
el precio por favor,19,4,neutral
Precio,6,1,neutral
Amazon,6,1,neutral
casi original,13,2,neutral
mandas para lima,16,3,neutral
precio..,8,1,neutral
elegante,8,1,neutral
"JAJAJJJJ, no es original desde la caja..",40,7,neutral
como se llaman??,16,3,neutral
Información porfavor,20,2,neutral
en lima hay tienda?,20,4,neutral
😁,1,1,positive
precio y como es el envío,25,6,neutral
aqui las q usan sapatillas de 60 lukas,38,8,neutral
Rubin Domingu si tu me dices que si son las compro en una papi,70,14,neutral
número para llamarle,20,3,neutral
Como hago,9,2,neutral
en lima dónde están?,20,4,neutral
el papel no viene así original,30,6,neutral
ubic,4,1,neutral
precio,6,1,neutral
Replica... 😎,12,2,neutral
algún número para ser pedido,28,5,neutral
en donde es,11,3,neutral
una zapatilla para ica x favor,30,6,neutral
presio?,7,1,neutral
Hay para mujeres?? En ese modelo,33,6,neutral
yo quiero,9,2,neutral
me interesa compa como hacemos para concretar una compra,56,9,neutral
mándate catalogo amigaso,24,3,neutral
precio de esas,14,3,neutral
cuanto cuesta,13,2,neutral
preciooo,8,1,neutral
Cuanto vale ermano,18,3,neutral
a chorrillos,12,2,neutral
hacen delivery,14,2,neutral
no responden los asesores,25,4,neutral
ubicación tienda,16,2,neutral
Cual es el número de contacto,29,6,neutral
Donde se ubican?,16,3,neutral
en k lugar te encuentras,24,5,neutral
s asesor nunca responde,23,4,neutral
PARA QUE PONEN NÚMERO SI NUNCA RESPONDEN PLOP,45,8,neutral
catálogo xfa en urbanas,23,4,neutral
CASA DE LAS ZAPATILLAS tienes las Jordán retro 3 de J Balvin,64,12,neutral
precio,6,1,neutral
cuando para Lima,16,3,neutral
precio,6,1,neutral
como puedo aser un pedido,25,5,neutral
tío yolu tallas 46 hay modelos,30,6,neutral
dónde venden,12,2,neutral
Pero responde mensajes ps,25,4,neutral
Pero nunca mandan catalogo,26,4,neutral
tienen tienda en jaen,21,4,neutral
buenas tardes tendran los jordan en talla 33 a mas talla,56,11,neutral
que hermoso,11,2,neutral
precio,6,1,neutral
buenas tardes,13,2,neutral
TÍO YOLU SOY DE LIMA COMO ARIAMOS ¿? 😔,38,9,neutral
precio,6,1,neutral
información,11,1,neutral
precio,6,1,neutral
tienen los negros??,19,3,neutral
😂😂😂,3,1,neutral
presio,6,1,neutral
precio????,10,1,neutral
precio,6,1,neutral
info,4,1,neutral
Jajaja tan orribles 😂😂,22,4,neutral
dónde está e. Ka tda,20,5,neutral
y cuanto cuesta?,16,3,neutral
Acuantos,8,1,neutral
información,11,1,neutral
dónde se hubicae,16,3,neutral
tío yolu pasa el catálogo,25,5,neutral
cuanto es el precio,19,4,neutral
direccion,9,1,neutral
hacen envios a nexico?,22,4,neutral
Quiero uno 40,13,3,neutral
mno yo soy talla 45 :c,22,6,neutral
La retro 4 Black cat es mejor,29,7,neutral
precio?,7,1,neutral
catálago por fabor,18,3,neutral
precio,6,1,neutral
Responde,8,1,neutral
Nunca ees,9,2,neutral
Nunca responden,15,2,neutral
esos si son zapatos,19,4,neutral
ubicación,9,1,neutral
embustero,9,1,neutral
muy lindas,10,2,neutral
esos zapatos son 1000 x ciento plástico se ven aleguas súper caliches,69,12,neutral
Cuanto cuesta,13,2,neutral
super bien quiero uno de este tenis 40,38,8,neutral
eso no es rareza,16,4,neutral
tienes talla 35,15,3,neutral
pon precio p no voy ir tan lejos para no comprar porq estara entre 600 a mas,76,17,neutral
nooo y soy blanco,17,4,neutral
☺️,2,1,positive
ayayay,6,1,neutral
@—͟͞͞★ㅤ😩😩😩😩,11,1,negative
precio,6,1,neutral
dirección porfis,16,2,neutral
número de W,11,3,neutral
precio porfavor,15,2,neutral
igualmente,10,1,neutral
me canse de agregar y nunca contestan!!,39,7,neutral
😍😍,2,1,positive
acomo loa jirdan 4,18,4,neutral
retro 3 tiene,13,3,neutral
dónde estás ubicados,20,3,neutral
a cómo están,12,3,neutral
Contacto?,9,1,neutral
tío Yolo como ago para emprender,32,6,neutral
información,11,1,neutral
precio,6,1,neutral
información xfavor gracias,26,3,neutral
tienes jordan travis scot azul? y si es así precio,50,10,neutral
adonde es la tienda el precio y talla 40,40,9,neutral
dónde están ubicados,20,3,neutral
si pero no ahí plata 😁,22,6,positive
dónde están ubicados gracias estoy interesada,45,6,neutral
no pasa nda Ami m m gustan los vanz nms😎,40,10,neutral
Cuanto cuesta,13,2,neutral
adónde venden,13,2,neutral
precio,6,1,neutral
eso es triple A,15,4,neutral
precio como dice yolo vende barato,34,6,neutral
precio,6,1,neutral
precio???,9,1,neutral
tienes los jordan 13 CAP AND GOWN...,36,7,neutral
I need,6,2,neutral
donde están ubicados,20,3,neutral
Dónde están ubicados,20,3,neutral
en Lima no se encuentran?,25,5,neutral
direccion mano,14,2,neutral
precio talla 36,15,3,neutral
precio,6,1,neutral
en negro tiene,14,3,neutral
no es original,14,3,neutral
X donde queda la tienda?,24,5,neutral
dime quiero tres pares,22,4,neutral
163 dólares esa retro como que lo veo demasiado 🫰,49,10,neutral
dónde estas ubicado,19,3,neutral
precio en talal 37,18,4,neutral
No me gustan 😏,14,4,neutral
cuánto el presio,16,3,neutral
yo quiero 😍,11,3,positive
con que veas la talla y eso se notan que son replica,52,12,neutral
donde hay que escribir para comprar uno,39,7,neutral
les escribo y no responden,26,5,neutral
qué precio tiene y con envío a Ecuador cuánto me cuesta,55,11,neutral
información xfa,15,2,neutral
Original,8,1,neutral
Donde es,8,2,neutral
Precio x favor,14,3,neutral
huy,3,1,neutral
donde s eubicsm?,16,3,neutral
estan hermososss,16,2,neutral
más falso🤣🤣🤣,12,2,neutral
😅🤣 original más falsas que el,29,6,neutral
precio precioo digan,20,3,neutral
blazer c'è lai,14,3,neutral
No busquen Pacheco,18,3,neutral
que precio,10,2,neutral
me interesan,12,2,neutral
eso es triple A eso no es original,34,8,neutral
adomde,6,1,neutral
dónde estás ubicado,19,3,neutral
es fake,7,2,negative
kiero unos,10,2,neutral
precio,6,1,neutral
@🌟🌟,3,1,neutral
costo,5,1,neutral
A cuanto y en donde se ubica,28,7,neutral
cuanto esta,11,2,neutral
adónde es eso,13,3,neutral
dónde están ubicados deme la dirección xf,41,7,neutral
hacen envios,12,2,neutral
Tiene para niños,16,3,neutral
en dónde se ubica,17,4,neutral
precio,6,1,neutral
donde estan uvicados y tienen para hombre,41,7,neutral
hay para hombre??,18,3,neutral
retro 4 frozen moment,21,4,neutral
a cuanto,8,2,neutral
"esa caja no es la original,nada de eso es original",50,10,neutral
no e original ya que la original tiene el sticker dorado de las Jordan,70,14,neutral
donde estan ubicados,20,3,neutral
tienes yordan 19 blancos,24,4,neutral
si manda a ecuador,18,4,neutral
Domicilio y precio,18,3,neutral
eso sé yama calidad,19,4,neutral
fake,4,1,negative
número por favor,16,3,neutral
😁,1,1,positive
ptmr mano eso es justo lo que esperaba yo 😲 las retro 4,55,13,neutral
REPLICAA,8,1,neutral
a donde estás ubicado,21,4,neutral
na unos cortez,14,3,neutral
precio de las frosen moment,27,5,neutral
lugar,5,1,neutral
donde es,8,2,neutral
😻😻😻,3,1,neutral
original dice 😂😂,16,3,neutral
información,11,1,neutral
"tío Yolo, tienes las negras?",29,5,neutral
pero si son las mismas jordan no fabrica mas de las que ya tiene y son horribles e simples,90,19,neutral
cuanto valen,12,2,neutral
"No atienden hasta, y el producto se agota mientras se espera que te atienden. 😪😪",80,15,negative
yo lo tengo en color rojo y dengo ols jordan1 y naik jordan,59,13,neutral
Precio,6,1,neutral
🥺🥺🥺 quiero esos,24,3,neutral
hace envíos,11,2,neutral
quecuesta,9,1,neutral
ala yo quiero,13,3,neutral
Tío Yolu quiero una retro 6 color ocre,38,8,neutral
Son horribles vale más que deslumbran,37,6,neutral
DONDE EST,9,2,neutral
me interesa,11,2,neutral
🧚🏼 Las Frozen moment,26,4,neutral
precios,7,1,neutral
Fakes,5,1,negative
buen par Frozen moments,23,4,neutral
donde estan ubicados,20,3,neutral
donde queda,11,2,neutral
🥰🥰🥰,3,1,positive
precio,6,1,neutral
La retro 4 Black!? Precio,25,5,neutral
dirección,9,1,neutral
pais??,6,1,neutral
precio,6,1,neutral
nunca responden su WhatsApp,27,4,neutral
son muy caras tus zapatillas,28,5,neutral
Chévere? Chévere es estudiar en el mismo colegio q sus hijos,61,11,neutral
36 y 40 dama,12,4,neutral
precio 36,9,2,neutral
catálogo por favor,18,3,neutral
son falsas,10,2,neutral
catalogo,8,1,neutral
el precio?,10,2,neutral
precio,6,1,neutral
precio,6,1,neutral
que precio tiene,16,3,neutral
info precio,11,2,neutral
"no mames :V como vas a tener hasta la talla 40, no mames yo soy 42",66,16,neutral
se hace pedido,14,3,neutral
presio presio Yolo,18,3,neutral
Esas son las frozen moments hermosas tabas,42,7,neutral
precio,6,1,neutral
son g5 no?,10,3,neutral
200 o 300 euros le pongo 😌,26,7,positive
precio de las retro 4,21,5,neutral
Es igual que la g5,18,5,neutral
Precio??????,13,1,neutral
Jp💕,9,1,positive
que feoo.,9,2,neutral
"a mi ni me gustan, prefiero unas kyrie flytrap o unas curry edición plaza sesamo",80,15,neutral
en dónde te puedo ubicar causita,32,6,neutral
Nunca me responden,18,3,neutral
precio?,7,1,neutral
tiene los Amiro de anuel,24,5,neutral
cuántos valen esos zapatos,26,4,neutral
oe,2,1,neutral
Andrade en su primera chamba,41,5,neutral
precios,7,1,neutral
Precio,6,1,neutral
mano disculpa esas zapatillas no tienen absolutamente nada de original.,71,10,neutral
cuánto,6,1,neutral
precio,6,1,neutral
donde keda ubicado😊,19,3,positive
eso es fake no se ven así,25,7,negative
oe ñño donde esta el local,26,6,neutral
👑👑👑,3,1,neutral
🥰,1,1,positive
No contestan 🤭 hace un mes escribí y nada,41,9,neutral
no responde x las puras es,26,6,neutral
tío Yoluuuuuuuu necesito unas zapatillas las air Max 90 en color negras su precio tioooooooo,92,15,neutral
yo calzando 43: 😭,17,4,negative
No es raresa hay 12 pares donde estan las verdaderas raresas puma con pokemon cat con transformers,98,17,neutral
Quiero yo uno,13,3,neutral
siempre q pido catalogo me dicen q ya se termino pff,52,11,neutral
esa si es rareza,16,4,neutral
Rubin Domingu,21,2,neutral
Ay dise made in china 🇨🇳 🥵🥵🥵🥵🥵🥵,31,7,negative
no son originales pero me imagino que son triple A que también son muy buenos,77,15,neutral
cuánto pintan?,14,2,neutral
eso no es original,18,4,neutral
nunca contestan,15,2,neutral
precio,6,1,neutral
son pa mujer,12,3,neutral
cuantos cuestan brow,20,3,neutral
Como que 40.... Soy 43 yra 😅,28,7,neutral
No envían catálogo!!! Responder mensajes,41,5,neutral
esa son la jorminton,20,4,neutral
precio,6,1,neutral
Donde las consigo,17,3,neutral
pero no responden,17,3,neutral
precio,6,1,neutral
nunca contesta,14,2,neutral
precio,6,1,neutral
te escribi al WhatsApp y nada respondes,39,7,neutral
Catálogo,8,1,neutral
Calidad 5 g,11,3,neutral
Tiene talla 11,14,3,neutral
Rubin Domingu q dices,29,4,neutral
"su tienda es una decepción, nada de lo que muestra en su tik tok hay en su tienda",81,18,neutral
quiero un par,13,3,neutral
ases evio lima,14,3,neutral
esas Jordan no hay en talla para hombre,39,8,neutral
así no vienen las originales,28,5,neutral
Son las que usa Hades66 en el video de Palabras Sobran Remix,60,12,neutral
ahí dice Made in china👀,23,5,neutral
no habrá para talla 44 jorda retro 4,36,8,neutral
precio?,7,1,neutral
precio Yolu?,12,2,neutral
otra cosita tío yolu pura rareza,32,6,neutral
informacion,11,1,neutral
"Air Max Excce, Tienda S/.449 - Curva S/.230 🥵",46,9,neutral
obvio no es original pero igual iré,35,7,neutral
precio,6,1,neutral
Precio porfaaa,14,2,neutral
donde están ubicados,20,3,neutral
cuanto está?,13,2,neutral
Pero serán 100%originales alguien ya compró para ver o serán réplicas,69,11,neutral
quiero catálogo por favor,25,4,neutral
