user,user_id,text,like,reply_count,timestamp,fecha_legible,tipo_de_item,emocion,comment_length,time
kickclip_peru,mr_poolxd0,buena publicidad xd,0,0,1740155102,2025-02-21 11:25:02,perfume,sorpresa,19,2025-02-21 11:25:02
r ,rayquipa7,"bueno, pero no para verano ",0,0,1740154976,2025-02-21 11:22:56,perfume,consulta,27,2025-02-21 11:22:56
gabo,g.a.b.o28,perfume,0,0,1740154911,2025-02-21 11:21:51,perfume,queja,7,2025-02-21 11:21:51
hakuu,giancarlofloresin7,precio,0,0,1740154889,2025-02-21 11:21:29,perfume,confusion,6,2025-02-21 11:21:29
ramiiro,ramiroguez,precio hermano ?? ,0,0,1740154645,2025-02-21 11:17:25,perfume,queja,18,2025-02-21 11:17:25
gatoazulito,gato.azulito,y por que los guantes? siempre los anuncios wachafos usan guantes,0,0,1740154571,2025-02-21 11:16:11,perfume,sorpresa,65,2025-02-21 11:16:11
jcnawpari,jcnawpari,,0,0,1740154569,2025-02-21 11:16:09,perfume,consulta,3,2025-02-21 11:16:09
chik0rit0,chik0rit0,si pero no dura nada,0,0,1740154556,2025-02-21 11:15:56,perfume,testimonio,20,2025-02-21 11:15:56
gonzalo carpio galle,gonzalocarpiogallegos,,0,0,1740154240,2025-02-21 11:10:40,perfume,entusiasmo,3,2025-02-21 11:10:40
p@ul 3:16,paul_31678,precio,0,0,1740153398,2025-02-21 10:56:38,perfume,satisfaccion,6,2025-02-21 10:56:38
beto marziale danilla beaggine,marzialedanillabeaggine,esta 15 en aliexpress,0,0,1740152802,2025-02-21 10:46:42,perfume,consulta,21,2025-02-21 10:46:42
eridreyes12,eridr12,costo,0,0,1740152629,2025-02-21 10:43:49,perfume,decepcion,5,2025-02-21 10:43:49
erison lm,erisonlm,informacion,0,0,1740152609,2025-02-21 10:43:29,perfume,frustracion,11,2025-02-21 10:43:29
jeancarlos dq,jeancarlosdq,informacion,0,0,1740152277,2025-02-21 10:37:57,perfume,satisfaccion,11,2025-02-21 10:37:57
bry,bry160398,informacion,0,0,1740152182,2025-02-21 10:36:22,perfume,frustracion,11,2025-02-21 10:36:22
christian peceros,christianpeceros,esta barato,0,0,1740151919,2025-02-21 10:31:59,perfume,decepcion,11,2025-02-21 10:31:59
enrique cg,enriquecg52,ya sabes para todo pegalon tienen su descuento ,0,0,1740151835,2025-02-21 10:30:35,perfume,satisfaccion,47,2025-02-21 10:30:35
franks pinado,tumarroncito20,,0,0,1740151432,2025-02-21 10:23:52,perfume,confusion,3,2025-02-21 10:23:52
tecescalante,tecescalante,ya cuanto tmr pa juntar,0,0,1740151401,2025-02-21 10:23:21,perfume,entusiasmo,23,2025-02-21 10:23:21
freddy aaron ou,freddyaaronou,precio,0,0,1740151295,2025-02-21 10:21:35,perfume,consulta,6,2025-02-21 10:21:35
roberto christhian c,robertochristhian,perfume,0,0,1740150950,2025-02-21 10:15:50,perfume,confusion,7,2025-02-21 10:15:50
julaiesca,julaiesca,perfume,0,0,1740150912,2025-02-21 10:15:12,perfume,confusion,7,2025-02-21 10:15:12
hatzakem,llereshkigal,no supera al axe monarca de las sobras.,0,0,1740150731,2025-02-21 10:12:11,perfume,queja,39,2025-02-21 10:12:11
will e ma,will.e.ma,cuanto esta?,0,0,1740149549,2025-02-21 09:52:29,perfume,queja,12,2025-02-21 09:52:29
#michael.soto,team_kanguroo3,guantes negro perfumes caros,0,0,1740148853,2025-02-21 09:40:53,perfume,queja,28,2025-02-21 09:40:53
user108076450633,jortigo24,"ese perfume no va con chibolos, solo para caballeros, asi q si eres joven no lo compres, hay mejores opciones",0,0,1740147960,2025-02-21 09:26:00,perfume,testimonio,109,2025-02-21 09:26:00
david mori perez,davidmoriperez,precio,0,0,1740147633,2025-02-21 09:20:33,perfume,confusion,6,2025-02-21 09:20:33
luis cruz pastor,luiscruzpastor,amigo,0,0,1740147526,2025-02-21 09:18:46,perfume,entusiasmo,5,2025-02-21 09:18:46
marti,walmarti2021,perfume,0,0,1740147513,2025-02-21 09:18:33,perfume,confusion,7,2025-02-21 09:18:33
javier chamaya,javierchamayalinares,precio !!!,0,0,1740147367,2025-02-21 09:16:07,perfume,satisfaccion,10,2025-02-21 09:16:07
renso ca,lucas_7245,yo quiero xd,0,0,1740147103,2025-02-21 09:11:43,perfume,sorpresa,12,2025-02-21 09:11:43
geociencia,geociencia0,perfume,0,0,1740146777,2025-02-21 09:06:17,perfume,satisfaccion,7,2025-02-21 09:06:17
holly ,hollya.m,@acosta,0,0,1740146626,2025-02-21 09:03:46,perfume,consulta,7,2025-02-21 09:03:46
alan jesus ca,alanjesusca,perfume,0,0,1740146598,2025-02-21 09:03:18,perfume,testimonio,7,2025-02-21 09:03:18
rossy ls,rossyls,@jano,0,1,1740146589,2025-02-21 09:03:09,perfume,frustracion,5,2025-02-21 09:03:09
tofu,toffu453,osea mi poette aroma bebe no pasa?,0,0,1740146383,2025-02-21 08:59:43,perfume,testimonio,34,2025-02-21 08:59:43
pier,piermb2022,perfume,0,0,1740146302,2025-02-21 08:58:22,perfume,decepcion,7,2025-02-21 08:58:22
luisenrique1828,luisenrique1828,precio,0,0,1740146208,2025-02-21 08:56:48,perfume,consulta,6,2025-02-21 08:56:48
renzomcalzada,renzomcalzada,info,0,0,1740146149,2025-02-21 08:55:49,perfume,consulta,4,2025-02-21 08:55:49
juan.manuel.herna534,juan.manuel.hernandezr,precio?,0,0,1740146090,2025-02-21 08:54:50,perfume,satisfaccion,7,2025-02-21 08:54:50
bryan pc,lauripc11,perfume,0,0,1740145972,2025-02-21 08:52:52,perfume,consulta,7,2025-02-21 08:52:52
ok,grupoglserviciosg,info,0,0,1740145919,2025-02-21 08:51:59,perfume,confusion,4,2025-02-21 08:51:59
jhoss,jashdell,precio,0,0,1740145721,2025-02-21 08:48:41,perfume,decepcion,6,2025-02-21 08:48:41
jezuz159,jezuz159,cuanto vale en temu,0,0,1740145586,2025-02-21 08:46:26,perfume,consulta,19,2025-02-21 08:46:26
el prisionero de la realidad,ericgatosan,ya pero precio?,0,0,1740145488,2025-02-21 08:44:48,perfume,decepcion,15,2025-02-21 08:44:48
david daniel munoz nole,david.mnole,que precio tiene,0,0,1740145246,2025-02-21 08:40:46,perfume,queja,16,2025-02-21 08:40:46
a,alexishc11,donde compro,0,0,1740145238,2025-02-21 08:40:38,perfume,sorpresa,12,2025-02-21 08:40:38
kev,arm2823,info,0,0,1740145142,2025-02-21 08:39:02,perfume,satisfaccion,4,2025-02-21 08:39:02
anthonyy,anthoonyy76,jaja ahora todos quieren comprar eso,0,0,1740145121,2025-02-21 08:38:41,perfume,decepcion,36,2025-02-21 08:38:41
cristina mendoza,cristinamendoza37,perfume,0,0,1740145085,2025-02-21 08:38:05,perfume,sorpresa,7,2025-02-21 08:38:05
 lotso ,lotso504,,0,0,1740145004,2025-02-21 08:36:44,perfume,frustracion,3,2025-02-21 08:36:44
david rivera,david_rive,perfume,0,0,1740144806,2025-02-21 08:33:26,perfume,entusiasmo,7,2025-02-21 08:33:26
marco alvarez,marcoalvarz,perfume,0,0,1740144802,2025-02-21 08:33:22,perfume,decepcion,7,2025-02-21 08:33:22
cristian herrera tan,cristianherreratan,perfume,0,0,1740144609,2025-02-21 08:30:09,perfume,frustracion,7,2025-02-21 08:30:09
cristian herrera tan,cristianherreratan,precio,0,0,1740144596,2025-02-21 08:29:56,perfume,sorpresa,6,2025-02-21 08:29:56
ruff [o23] ,david_aka_ruffo,donde tienda fisica?,0,0,1740144555,2025-02-21 08:29:15,perfume,consulta,20,2025-02-21 08:29:15
samuel huarcaya,samuelhuarcaya,informacion,0,0,1740144508,2025-02-21 08:28:28,perfume,entusiasmo,11,2025-02-21 08:28:28
yefri52,yefriaf,perfume,0,0,1740144490,2025-02-21 08:28:10,perfume,frustracion,7,2025-02-21 08:28:10
jc,jcrematv,pero dura poco,0,0,1740144242,2025-02-21 08:24:02,perfume,testimonio,14,2025-02-21 08:24:02
emer.,vvs.emer,perfume?,0,0,1740144169,2025-02-21 08:22:49,perfume,sorpresa,8,2025-02-21 08:22:49
arturo teza,arturoteza,precio quiero comprarlo rapido,0,0,1740143986,2025-02-21 08:19:46,perfume,decepcion,30,2025-02-21 08:19:46
jhunner leon,jhunnerleon,perfume,0,0,1740143897,2025-02-21 08:18:17,perfume,entusiasmo,7,2025-02-21 08:18:17
walter gutierrez,waltergutierrez853,precio,0,0,1740143774,2025-02-21 08:16:14,perfume,sorpresa,6,2025-02-21 08:16:14
leo jara,leojara97,perfume,0,0,1740143767,2025-02-21 08:16:07,perfume,sorpresa,7,2025-02-21 08:16:07
gefferson cajamarca,geffersoncajamarc,perfume,0,0,1740143688,2025-02-21 08:14:48,perfume,frustracion,7,2025-02-21 08:14:48
darwin@delgado,lasaventurasdetoti11,perfume,0,0,1740143663,2025-02-21 08:14:23,perfume,decepcion,7,2025-02-21 08:14:23
jean cueva,jean.cueva7,perfumeeee ,0,0,1740143659,2025-02-21 08:14:19,perfume,satisfaccion,11,2025-02-21 08:14:19
diego sabelino francia,diegosabelinofrance,donde lo compro?,0,0,1740143519,2025-02-21 08:11:59,perfume,consulta,16,2025-02-21 08:11:59
# a n g e l  ,angeltaipeg,numero para pedidos,0,0,1740143400,2025-02-21 08:10:00,perfume,sorpresa,19,2025-02-21 08:10:00
*el crema 1986*,elcrema1986,precio,0,0,1740143217,2025-02-21 08:06:57,perfume,confusion,6,2025-02-21 08:06:57
dosco siloe,dosco123,precio porfavorb,0,0,1740142985,2025-02-21 08:03:05,perfume,sorpresa,16,2025-02-21 08:03:05
pardo,pardo_040,1200 so ya les doy el precio,0,0,1740142942,2025-02-21 08:02:22,perfume,sorpresa,28,2025-02-21 08:02:22
d400 land,leviand3,precio,0,0,1740142854,2025-02-21 08:00:54,perfume,confusion,6,2025-02-21 08:00:54
marce,doonmarceloo,perfume,0,0,1740142804,2025-02-21 08:00:04,perfume,decepcion,7,2025-02-21 08:00:04
andygamov,andygamov,quiero uno ,0,0,1740142424,2025-02-21 07:53:44,perfume,queja,11,2025-02-21 07:53:44
jefferxon,jefferxonoficial,precio,0,0,1740142405,2025-02-21 07:53:25,perfume,frustracion,6,2025-02-21 07:53:25
wilmer a.,will1085,info,0,0,1740142330,2025-02-21 07:52:10,perfume,entusiasmo,4,2025-02-21 07:52:10
gecomerci,gecomerci,precio y hace envios,0,0,1740142227,2025-02-21 07:50:27,perfume,satisfaccion,20,2025-02-21 07:50:27
smith olortegui,smith.olortegui,cuanto esta?,0,0,1740142114,2025-02-21 07:48:34,perfume,consulta,12,2025-02-21 07:48:34
elgato10,elgato1092,alguien pa comprarlo a medias xd,0,0,1740142035,2025-02-21 07:47:15,perfume,consulta,32,2025-02-21 07:47:15
branco franz vasquez,brancovasquezquerevalu,precio,0,0,1740141892,2025-02-21 07:44:52,perfume,decepcion,6,2025-02-21 07:44:52
alexander jordan qui,alexander_20.22,precio,0,0,1740141876,2025-02-21 07:44:36,perfume,sorpresa,6,2025-02-21 07:44:36
radamanthys death,radamanthys76,,0,0,1740141864,2025-02-21 07:44:24,perfume,sorpresa,3,2025-02-21 07:44:24
s,rogersdonavan,precio,0,0,1740141846,2025-02-21 07:44:06,perfume,testimonio,6,2025-02-21 07:44:06
marcelo risco785,marcelorisco785,info,0,0,1740141566,2025-02-21 07:39:26,perfume,testimonio,4,2025-02-21 07:39:26
shamirfabian,shamirfabian,precio,0,0,1740141379,2025-02-21 07:36:19,perfume,entusiasmo,6,2025-02-21 07:36:19
sebastian,sebitas_1409,perfume,0,0,1740141362,2025-02-21 07:36:02,perfume,testimonio,7,2025-02-21 07:36:02
juan diego contreras,alexgo230,precio,0,0,1740141291,2025-02-21 07:34:51,perfume,confusion,6,2025-02-21 07:34:51
edwin ramirez,edwin.ramirez891,precio,0,0,1740141264,2025-02-21 07:34:24,perfume,decepcion,6,2025-02-21 07:34:24
antony gabriel calderon holgado,antonygabrielcald,,0,0,1740140985,2025-02-21 07:29:45,perfume,confusion,3,2025-02-21 07:29:45
paul,paulmenra,perfume,0,0,1740140955,2025-02-21 07:29:15,perfume,queja,7,2025-02-21 07:29:15
johan,johanirus,inf,0,0,1740140912,2025-02-21 07:28:32,perfume,queja,3,2025-02-21 07:28:32
ricardo,ricardozl3241,pato por dialis,0,0,1740140853,2025-02-21 07:27:33,perfume,consulta,15,2025-02-21 07:27:33
jose huaman roque,mrfisio06,precio,0,0,1740140750,2025-02-21 07:25:50,perfume,consulta,6,2025-02-21 07:25:50
basilio,basilio_l,precio,0,0,1740140685,2025-02-21 07:24:45,perfume,confusion,6,2025-02-21 07:24:45
carlitos ,carlitos.763,aver,0,0,1740140670,2025-02-21 07:24:30,perfume,consulta,4,2025-02-21 07:24:30
msuica,user25488655275871,informacion por favor,0,0,1740140651,2025-02-21 07:24:11,perfume,testimonio,21,2025-02-21 07:24:11
djjeanfuentes,dj.jeanfuentes,info,0,0,1740140523,2025-02-21 07:22:03,perfume,entusiasmo,4,2025-02-21 07:22:03
bartolos.rl,bartolos.rl,precio del perfume entero?,0,0,1740140488,2025-02-21 07:21:28,perfume,testimonio,26,2025-02-21 07:21:28
jhon keni majuan paredes,jhonkenimajuanpar,perfume,0,0,1740140221,2025-02-21 07:17:01,perfume,decepcion,7,2025-02-21 07:17:01
,kevind_g,"cual es su precio
??",0,0,1740139585,2025-02-21 07:06:25,perfume,satisfaccion,20,2025-02-21 07:06:25
francisco,fcabrera18,informacion porfa,0,0,1740139426,2025-02-21 07:03:46,perfume,confusion,17,2025-02-21 07:03:46
franco feria,francoferia,precio,0,0,1740139339,2025-02-21 07:02:19,perfume,sorpresa,6,2025-02-21 07:02:19
paolo mariazza,paolomariazza,perfume,0,0,1740139293,2025-02-21 07:01:33,perfume,decepcion,7,2025-02-21 07:01:33
luis enrique magnate,luisenriquemagnat7,costo y delibery,0,0,1740138959,2025-02-21 06:55:59,perfume,entusiasmo,16,2025-02-21 06:55:59
josesantos44,joseconde735,precio,0,0,1740138916,2025-02-21 06:55:16,perfume,consulta,6,2025-02-21 06:55:16
dr. r5 javll! ,drjavll94,precios;;?,0,0,1740138846,2025-02-21 06:54:06,perfume,confusion,10,2025-02-21 06:54:06
caballero fenix,caballerofenix,precio,0,0,1740138740,2025-02-21 06:52:20,perfume,entusiasmo,6,2025-02-21 06:52:20
ricardo diaz,ricardotec77,perfume,0,0,1740138628,2025-02-21 06:50:28,perfume,entusiasmo,7,2025-02-21 06:50:28
jhanks sotho,jhanssotho,direccion,0,0,1740138546,2025-02-21 06:49:06,perfume,entusiasmo,9,2025-02-21 06:49:06
jeanka cuhuill...,jeancarloscuchill,perfume,0,0,1740138526,2025-02-21 06:48:46,perfume,decepcion,7,2025-02-21 06:48:46
alan,17.octubre,informacion,0,0,1740138449,2025-02-21 06:47:29,perfume,frustracion,11,2025-02-21 06:47:29
braulio manuel,brauliomanuel0,perfume,0,0,1740138416,2025-02-21 06:46:56,perfume,confusion,7,2025-02-21 06:46:56
jonatan leon,jonatanleon39,informacion,0,0,1740138382,2025-02-21 06:46:22,perfume,decepcion,11,2025-02-21 06:46:22
veno,veno4849,precio,0,0,1740138379,2025-02-21 06:46:19,perfume,testimonio,6,2025-02-21 06:46:19
pablo cesar,pablo_cesar099,info,0,0,1740138323,2025-02-21 06:45:23,perfume,consulta,4,2025-02-21 06:45:23
 .,whoisrxd99,perfume,0,0,1740138078,2025-02-21 06:41:18,perfume,satisfaccion,7,2025-02-21 06:41:18
gustavo,campohte4k9,donde keda la tienda,0,0,1740137954,2025-02-21 06:39:14,perfume,consulta,20,2025-02-21 06:39:14
eduardo celis celis,recelisc,perfume,0,0,1740137308,2025-02-21 06:28:28,perfume,sorpresa,7,2025-02-21 06:28:28
jcmor3,jcm.mor3,precio,0,0,1740137254,2025-02-21 06:27:34,perfume,consulta,6,2025-02-21 06:27:34
[-adri-],adrioc_11.06,perfume,0,0,1740137200,2025-02-21 06:26:40,perfume,queja,7,2025-02-21 06:26:40
alexander jesus rodr,alexanderjesusrodriguez2,precio,0,0,1740137108,2025-02-21 06:25:08,perfume,decepcion,6,2025-02-21 06:25:08
aldo,chimuelodotex0_0,perfume,0,0,1740137105,2025-02-21 06:25:05,perfume,testimonio,7,2025-02-21 06:25:05
cristhian cano honorio,cristhiancanohonorio,huele ha hierba,0,0,1740137056,2025-02-21 06:24:16,perfume,queja,15,2025-02-21 06:24:16
sebas_21 ,sebas_08m,perfume ,0,0,1740136931,2025-02-21 06:22:11,perfume,frustracion,8,2025-02-21 06:22:11
fj,fj5382,perfume...,0,0,1740136773,2025-02-21 06:19:33,perfume,frustracion,10,2025-02-21 06:19:33
 ,ddeenniss1809,nectar,0,0,1740136748,2025-02-21 06:19:08,perfume,frustracion,6,2025-02-21 06:19:08
acurariosymas,acurariosymas,perfume,0,0,1740136664,2025-02-21 06:17:44,perfume,queja,7,2025-02-21 06:17:44
romeljaa,romeljaa,precio,0,0,1740136618,2025-02-21 06:16:58,perfume,queja,6,2025-02-21 06:16:58
moral_y_etica,moral_y_etica,algun heroe que diga precio?,0,0,1740136579,2025-02-21 06:16:19,perfume,satisfaccion,28,2025-02-21 06:16:19
erlan marcos abad rodas,erlanmarcosabadro,informacion,0,0,1740136574,2025-02-21 06:16:14,perfume,entusiasmo,11,2025-02-21 06:16:14
angel villegas,martincv_,perfume,0,0,1740136559,2025-02-21 06:15:59,perfume,consulta,7,2025-02-21 06:15:59
reyethan4,reyethan4,perfume,0,0,1740136422,2025-02-21 06:13:42,perfume,satisfaccion,7,2025-02-21 06:13:42
rafael,gleinerrafaelfern,inf. de precios,0,0,1740136326,2025-02-21 06:12:06,perfume,decepcion,15,2025-02-21 06:12:06
piero.bernal.tello,piero.bernal.tello,perfume ,0,0,1740136260,2025-02-21 06:11:00,perfume,decepcion,8,2025-02-21 06:11:00
raul villavicenci122,dymexhk3b9b4,perfume,0,0,1740136109,2025-02-21 06:08:29,perfume,entusiasmo,7,2025-02-21 06:08:29
jdavalos,dashmlm,precio,0,0,1740135974,2025-02-21 06:06:14,perfume,entusiasmo,6,2025-02-21 06:06:14
steffany delzo ,steffanydelz0,perfume para mujeres?,0,9,1740135818,2025-02-21 06:03:38,perfume,queja,21,2025-02-21 06:03:38
user6972829088655,cesitarochoa,perfume,0,0,1740135712,2025-02-21 06:01:52,perfume,entusiasmo,7,2025-02-21 06:01:52
christian ch.,chriswolves619,precio ? y xq tan caro ?,0,0,1740135534,2025-02-21 05:58:54,perfume,entusiasmo,24,2025-02-21 05:58:54
axel fisher atao juarez,axelfisher_,perfume ,0,0,1740134644,2025-02-21 05:44:04,perfume,consulta,8,2025-02-21 05:44:04
antony montes,antonymontes,perfume,0,0,1740134533,2025-02-21 05:42:13,perfume,frustracion,7,2025-02-21 05:42:13
gian marco peraldo v,gianmarcoperaldov,perfume,0,0,1740134225,2025-02-21 05:37:05,perfume,queja,7,2025-02-21 05:37:05
you04,you041401,tan sencillo que te banes y listo.,0,0,1740134211,2025-02-21 05:36:51,perfume,confusion,34,2025-02-21 05:36:51
guilmat,guilmat6,precio,0,0,1740134118,2025-02-21 05:35:18,perfume,frustracion,6,2025-02-21 05:35:18
hd,hqh1980,informacion,0,0,1740133775,2025-02-21 05:29:35,perfume,confusion,11,2025-02-21 05:29:35
gianmarco mario,gianmarco2402,limon nomas,0,0,1740133763,2025-02-21 05:29:23,perfume,consulta,11,2025-02-21 05:29:23
deypc,deyber76,precio ?,0,0,1740132074,2025-02-21 05:01:14,perfume,sorpresa,8,2025-02-21 05:01:14
jhon,jhon16go,arequipa?,0,0,1740131506,2025-02-21 04:51:46,perfume,consulta,9,2025-02-21 04:51:46
to antonio,to.antonio,precio,0,0,1740131355,2025-02-21 04:49:15,perfume,satisfaccion,6,2025-02-21 04:49:15
el inge renzo,renzoabelzevallos,info,0,0,1740127753,2025-02-21 03:49:13,perfume,entusiasmo,4,2025-02-21 03:49:13
george.fernandez.2,george.fernandez.2,info,0,0,1740126106,2025-02-21 03:21:46,perfume,entusiasmo,4,2025-02-21 03:21:46
angel oscar leon leo,angeloscarleonleo,precio,0,0,1740124535,2025-02-21 02:55:35,perfume,sorpresa,6,2025-02-21 02:55:35
mendo,elchiquiomendo,infoo,0,0,1740120970,2025-02-21 01:56:10,perfume,testimonio,5,2025-02-21 01:56:10
sebastian cueva,sebcueva,perfume,0,0,1740120653,2025-02-21 01:50:53,perfume,consulta,7,2025-02-21 01:50:53
richard zelada,richard.zelada,perfume,0,0,1740120202,2025-02-21 01:43:22,perfume,queja,7,2025-02-21 01:43:22
brayners,braydigaa,perfume,0,0,1740118601,2025-02-21 01:16:41,perfume,decepcion,7,2025-02-21 01:16:41
fran leon munoz,fran_leon.28,precio??,0,0,1740118107,2025-02-21 01:08:27,perfume,entusiasmo,8,2025-02-21 01:08:27
jeanchapilliquen,jeanchapilliquen,informacion,0,0,1740117793,2025-02-21 01:03:13,perfume,frustracion,11,2025-02-21 01:03:13
martoz,rivaldomartoz,preciooo??,0,0,1740117690,2025-02-21 01:01:30,perfume,entusiasmo,10,2025-02-21 01:01:30
sparta,jessdavidmolinava,y porque dicen que huele como a mujer,0,0,1740117614,2025-02-21 01:00:14,perfume,consulta,37,2025-02-21 01:00:14
cabrera.om,vilchez_okk,perfume,0,0,1740116520,2025-02-21 00:42:00,perfume,sorpresa,7,2025-02-21 00:42:00
dani dani,danielmattias1,info,0,0,1740116400,2025-02-21 00:40:00,perfume,sorpresa,4,2025-02-21 00:40:00
estefano garcia,estefano_20_,alguiem que ya haya comprado??,0,0,1740116061,2025-02-21 00:34:21,perfume,consulta,30,2025-02-21 00:34:21
lingui fit,lingui.fit,informacion,0,0,1740115875,2025-02-21 00:31:15,perfume,queja,11,2025-02-21 00:31:15
soycatnoa,soycatnoa_,info,0,0,1740115838,2025-02-21 00:30:38,perfume,entusiasmo,4,2025-02-21 00:30:38
ale,alxndr_2004,perfumeee,0,0,1740115626,2025-02-21 00:27:06,perfume,sorpresa,9,2025-02-21 00:27:06
just_do_it_19,just_do_it_19,es muy bueno recomendado para dias nublados ,0,0,1740115286,2025-02-21 00:21:26,perfume,entusiasmo,44,2025-02-21 00:21:26
antoni gv,guzmanciito15,cuanto esta el decans,0,0,1740114715,2025-02-21 00:11:55,perfume,sorpresa,21,2025-02-21 00:11:55
carlos frias,carlos.frias100,precio,0,0,1740114579,2025-02-21 00:09:39,perfume,consulta,6,2025-02-21 00:09:39
juan c.,jcrios08,precio,0,0,1740114490,2025-02-21 00:08:10,perfume,frustracion,6,2025-02-21 00:08:10
galely g3,galely.g3,precio envio a provincia,0,0,1740112936,2025-02-20 23:42:16,perfume,entusiasmo,24,2025-02-20 23:42:16
anthony jl,edthny07,perfume,0,0,1740112650,2025-02-20 23:37:30,perfume,satisfaccion,7,2025-02-20 23:37:30
gabriel curihuaman l,gabrieluis21,precio,0,0,1740112599,2025-02-20 23:36:39,perfume,entusiasmo,6,2025-02-20 23:36:39
jean,jovenrio,precio,0,0,1740112370,2025-02-20 23:32:50,perfume,sorpresa,6,2025-02-20 23:32:50
Raulito,raulito_787,Que significa piel grasa con textura,693,33,1702524038,2023-12-13 22:20:38,producto-belleza,entusiasmo,36,2023-12-13 22:20:38
Missael_GG,missa_xd,"Yo compre el primero y necesito el último, ya me canse de los granos 😞",914,23,1702855801,2023-12-17 18:30:01,producto-belleza,entusiasmo,70,2023-12-17 18:30:01
✨La CHINA✨,leslysanchezmn,yo uso el azul transparente y no m ayuda con la textura sigue escamosa,0,0,1717202725,2024-05-31 19:45:25,producto-belleza,testimonio,70,2024-05-31 19:45:25
B🫀,belen_aless,me compré el cerave SA Cleanser y la piel me arde mucho cuando lo ocupo,46,16,1705866359,2024-01-21 14:45:59,producto-belleza,entusiasmo,71,2024-01-21 14:45:59
OsaR,ar.osar,Pero muy caro 💔💔💔💔,134,8,1707193495,2024-02-05 23:24:55,producto-belleza,entusiasmo,18,2024-02-05 23:24:55
