user,user_id,text,like,reply_count,timestamp,fecha_legible,tipo_de_item,emocion
Armando Jesus,armandiex25,Cual es el mejor para los que tenemos puntos negros en la nariz,0,0,1707075907,2024-02-04 14:45:07,producto-belleza,satisfaccion
Mikashiru,mikashiru27,Yo uso el 3 y es super bueno 💕 ya lo uso por 2 años y los uso día y noche.,0,0,1707062324,2024-02-04 10:58:44,producto-belleza,entusiasmo
Brissa,ashlypaaucitec202,@melkin,0,0,1707022082,2024-02-03 23:48:02,producto-belleza,entusiasmo
esme_^•^,oeloungeolle,y si tengo piel mixta con acné ???,0,0,1707021372,2024-02-03 23:36:12,producto-belleza,entusiasmo
avatrdits,avatrdits,Si tengo piel grasa con acne cuál debo usar ?,0,0,1707009620,2024-02-03 20:20:20,producto-belleza,entusiasmo
?!,sweet.mary_v,mi papá acaba de comprar el verde pero yo necesitaba el de acné:cccc,0,0,1707005319,2024-02-03 19:08:39,producto-belleza,consulta
Luis9807,enriqu3_057,"A mi me está ayudando el último, muy bueno.",0,0,1706963729,2024-02-03 07:35:29,producto-belleza,entusiasmo
SoniaGalvan,soniagalvan94,yes tu saves mucho mi dermatóloga m lo recomendó muchas gracias,0,0,1706945514,2024-02-03 02:31:54,producto-belleza,entusiasmo
Lanysantiago20,lanysantiago20,yo compre el 2 y el 3 y me a ayudado,0,0,1706927070,2024-02-02 21:24:30,producto-belleza,entusiasmo
lorenzo_aguirre2,lorenzo_aguirre2,Yo tengo acné pero soy piel seca cual puedo usar,0,0,1706888254,2024-02-02 10:37:34,producto-belleza,testimonio
Mili,milagros.pino4,las venden en Venezuela?,0,0,1706818545,2024-02-01 15:15:45,producto-belleza,entusiasmo
zoe,zoeep.3,@Emilio Agundez,0,0,1706815665,2024-02-01 14:27:45,producto-belleza,entusiasmo
.,yoniixdd,en la zona donde vivo no ahi que otra marca que este en Arg me recomiendan para el acné,0,0,1706799286,2024-02-01 09:54:46,producto-belleza,queja
Nana,nana020587,si tengo acne pero piel grasa uso los dos o solo el del acné?,0,0,1706794258,2024-02-01 08:30:58,producto-belleza,entusiasmo
Endrius Machado,endriusmachado,y como se el que necesito pata mi piel ??,0,1,1706792616,2024-02-01 08:03:36,producto-belleza,entusiasmo
Leo𒉭,leonar_62,yo tengo piel grasa en los cachetes cual me recomiendan,0,0,1706786995,2024-02-01 06:29:55,producto-belleza,entusiasmo
ᴅᴀʜɪᴀ,dahiaraquel,creo que en paraguay no hay,0,0,1706748052,2024-01-31 19:40:52,producto-belleza,testimonio
@Anairis,_anairis_,pero es cariñoso,0,0,1706740248,2024-01-31 17:30:48,producto-belleza,entusiasmo
Misael simón,misaelsimon4,dónde lo puedo conseguir,0,0,1706732862,2024-01-31 15:27:42,producto-belleza,entusiasmo
Danna.GV,danna712,Como se llama la tienda aquí en Guadalajara,0,0,1706729740,2024-01-31 14:35:40,producto-belleza,entusiasmo
tabita,tabita_de_la_o,oh,0,0,1706721793,2024-01-31 12:23:13,producto-belleza,entusiasmo
AntonioTrux,antonio.trux,@Virgisell,0,0,1706713921,2024-01-31 10:12:01,producto-belleza,entusiasmo
jessica rocha,victoriadealba2002,@Valeria_Mendez,0,0,1706702769,2024-01-31 07:06:09,producto-belleza,entusiasmo
Mon,monseavargass,@Jey yo quiero el verde 😔,0,1,1706701715,2024-01-31 06:48:35,producto-belleza,entusiasmo
gaticaesp19,gaticaesp,@Michelle,0,0,1706672884,2024-01-30 22:48:04,producto-belleza,entusiasmo
Sandra,sandraa__4,"El final es,Mi hija tenía Anne y nada le probaba y esa crema le limpio esa cara que waooo super bonita",0,0,1706665207,2024-01-30 20:40:07,producto-belleza,entusiasmo
wtf,ftex_jejej,@katty,0,1,1706660011,2024-01-30 19:13:31,producto-belleza,entusiasmo
funes2020,user1153920628872,Cera Ve tiene algún limpiador a base a aceite??,0,0,1706646150,2024-01-30 15:22:30,producto-belleza,entusiasmo
adgeee,4dgeee_,@K,0,2,1706645524,2024-01-30 15:12:04,producto-belleza,entusiasmo
Dayron_Ochoa,dayronochoa10,mi piel es mixta k me recomienda,0,2,1706635660,2024-01-30 12:27:40,producto-belleza,testimonio
Mar9418,albamarcelaramos,Cómo cuidar la piel después de los 30 años por favor 🙏🏻🤍,0,0,1706630994,2024-01-30 11:09:54,producto-belleza,testimonio
Boochi.Dan,danshiee,Donde puedo comprarlo,0,0,1706628252,2024-01-30 10:24:12,producto-belleza,entusiasmo
Karla Fc,karla.fc2,hola buenos días quisiera que me dijera cual es buena para aclarar las entrepierna,0,0,1706625039,2024-01-30 09:30:39,producto-belleza,entusiasmo
Romi,zazaaa0608,@Meli,0,0,1706624888,2024-01-30 09:28:08,producto-belleza,entusiasmo
simona,wysimo,está en Argentina Entre Ríos?,0,0,1706603837,2024-01-30 03:37:17,producto-belleza,entusiasmo
GezJ🪷,gezelle20,Un skin care para pieles mixtas porfis!!!,0,0,1706598903,2024-01-30 02:15:03,producto-belleza,entusiasmo
mabeccccccg,mxnxlxm,"mi piel es mixta y tengo comedones en la frente, cuál me recomiendas?",0,0,1706586769,2024-01-29 22:52:49,producto-belleza,consulta
Danis🫀,lagordita164,@Stephania Guerra,0,1,1706584312,2024-01-29 22:11:52,producto-belleza,entusiasmo
La angelitadiablita😈❤,la.angelitadiabli,para los grsnitos en los brazos servira ?,0,0,1706579906,2024-01-29 20:58:26,producto-belleza,entusiasmo
stevan 11,davi12_0.1,donde venden eso en Colombia,0,0,1706578554,2024-01-29 20:35:54,producto-belleza,entusiasmo
ʟ→Ｃ 么 ＲＬＯＳ乂,.alberto.lo61,quiero uno,0,0,1706576204,2024-01-29 19:56:44,producto-belleza,entusiasmo
Y A H I R D,yahir._.54,cuál puedo usar si tengo poquitos granitos y soy piel grasa,0,0,1706559575,2024-01-29 15:19:35,producto-belleza,entusiasmo
Michelle Ati,michelleati0,Mi piel es grasosa y acneica cuál me recomiendan 🥰,0,0,1706558562,2024-01-29 15:02:42,producto-belleza,entusiasmo
.,luthvba,@may look,0,0,1706556359,2024-01-29 14:25:59,producto-belleza,entusiasmo
jose 💚cedeño,josecede05,cuál es su precio $$??,0,0,1706555819,2024-01-29 14:16:59,producto-belleza,entusiasmo
%Joker%,chavalnmatias,Ahora tutorial de cómo usarlo 👌👌,0,0,1706554260,2024-01-29 13:51:00,producto-belleza,entusiasmo
el 3030,yeicol082,donde lo consigo,0,0,1706546564,2024-01-29 11:42:44,producto-belleza,entusiasmo
yarelsita 🌷,.yarelsita,y si mejor me compro todos? jajaja,0,0,1706545390,2024-01-29 11:23:10,producto-belleza,satisfaccion
Mixy Coment,mixycoment,@Celinda.a,0,0,1706540270,2024-01-29 09:57:50,producto-belleza,entusiasmo
Lerida Machado,leridasofia,hola mi piel es grada super grasa y con puntos negros cual es mejor ??,0,0,1706535028,2024-01-29 08:30:28,producto-belleza,entusiasmo
Khaterin,khaterineli,como saber si es original,0,0,1706531059,2024-01-29 07:24:19,producto-belleza,entusiasmo
🌺,29_mayita,@Camba,0,0,1706502022,2024-01-28 23:20:22,producto-belleza,entusiasmo
Estefanny QG,estefannyqg,@Edwin Diaz Gavidia ❤️,0,0,1706498687,2024-01-28 22:24:47,producto-belleza,entusiasmo
sandrafalcon407,sandrafalcon407,@Francisco,0,0,1706487726,2024-01-28 19:22:06,producto-belleza,entusiasmo
Alex19,jorge_alex19,dónde lo puedo comprar,0,0,1706482162,2024-01-28 17:49:22,producto-belleza,consulta
✨Luz09✨,90luz03,en bolivia donde lo encuertro,0,0,1706471768,2024-01-28 14:56:08,producto-belleza,entusiasmo
Enma🎀,enmiita_,@Marisol,0,0,1706470766,2024-01-28 14:39:26,producto-belleza,entusiasmo
xiomeli chumpitaz,xiomelichumpitaz,@Bea Chumpitaz,0,0,1706468213,2024-01-28 13:56:53,producto-belleza,entusiasmo
iiivvvnnn,ivn123_,"Dónde las encuentro?, en ningún lado las encuentro",0,0,1706461682,2024-01-28 12:08:02,producto-belleza,entusiasmo
Clara Miranda Catiri,claramiranda0812,@InpherNox,0,0,1706459066,2024-01-28 11:24:26,producto-belleza,entusiasmo
Karma99,treesforest1,"Tengo el primero y no me deja cara como wow, pero si es bueno",0,0,1706458853,2024-01-28 11:20:53,producto-belleza,entusiasmo
M I L D R E D 🩷,loopmildred,😳😳😳,0,0,1706456742,2024-01-28 10:45:42,producto-belleza,entusiasmo
Esther,appleuser63754660,Donde se encuentra esa tienda?,0,0,1706456024,2024-01-28 10:33:44,producto-belleza,entusiasmo
🌷Yasumhi🌷,yasumhi.do,mil gracias 🥰🥰🥰,0,0,1706442487,2024-01-28 06:48:07,producto-belleza,entusiasmo
ILOVEYOUGTEAMOG,iloveyougteamog,Soy piel mixta y sensible,0,0,1706434704,2024-01-28 04:38:24,producto-belleza,entusiasmo
Dafne Rico,dafnerico7,@Brandon Schez Cso,0,1,1706428226,2024-01-28 02:50:26,producto-belleza,entusiasmo
a bangtan 🍓,btsforallgg,"Si no tengo acné como tal, si no, una que otra espinilla, puedo usar el de control de acné? O me lo activara?",0,0,1706406955,2024-01-27 20:55:55,producto-belleza,entusiasmo
Îdania,ida_._._,Todo lo que nesecito en mi vida es caro😔,0,0,1706404378,2024-01-27 20:12:58,producto-belleza,entusiasmo
Slidt,slidt.pe,@⚡🅰🅽🅳🆁🅴🅰⚡,0,0,1706381075,2024-01-27 13:44:35,producto-belleza,entusiasmo
Jhoan Guerra,jhoan.g.sl,Les recomiendo ir a un dermatólogo primero para que ellos mismos vean su tipo den piel y les recomienden productos que le ayuden,0,0,1706334667,2024-01-27 00:51:07,producto-belleza,testimonio
samy♡,jardin_descolorido,el cerave control de acné se puede utilizar en piel mixta?,0,0,1706320226,2024-01-26 20:50:26,producto-belleza,entusiasmo
Fabiola colque mamani,fabiola.colque.ma,en donde se encuentra esa tienda,0,0,1706320125,2024-01-26 20:48:45,producto-belleza,entusiasmo
ladyleo,ladyleoj2,como saber que tipo de piel soy ?,0,0,1706316484,2024-01-26 19:48:04,producto-belleza,entusiasmo
🖤🖤🖤🖤,010720da,Es el mejor 🥰,0,0,1706315536,2024-01-26 19:32:16,producto-belleza,satisfaccion
mishi,wendymishellrodri1,precio,0,0,1706311701,2024-01-26 18:28:21,producto-belleza,entusiasmo
gille,www.tkrtok.com,"dónde lo puede lo puedo e
ncontrar",0,0,1706310066,2024-01-26 18:01:06,producto-belleza,entusiasmo
Naybel Ramirez,naybelramirez,el papel aguanta con todo jajaaajj,0,0,1706307912,2024-01-26 17:25:12,producto-belleza,entusiasmo
FernandoAngel,fernandozodiaco01,cual es para las zonas oscuras 🕶️🍑👈 cual es recomendable 👈,0,0,1706296711,2024-01-26 14:18:31,producto-belleza,entusiasmo
Jordy_Cornejo,jordy_cornejo,@angiq11,0,0,1706286262,2024-01-26 11:24:22,producto-belleza,entusiasmo
Katsuuu.,katzzzuuuu,si tengo la cara grasa y las manos de piel seca??,0,0,1706239981,2024-01-25 22:33:01,producto-belleza,entusiasmo
baby.4.12,baby.4.12,@🎸DiAnA🎤,0,0,1706213904,2024-01-25 15:18:24,producto-belleza,entusiasmo
el_sobrine 🍄,el_sobrine_01,yo lo necesito urgente,0,0,1706191641,2024-01-25 09:07:21,producto-belleza,entusiasmo
@Adrive🌻🦋✨,veliz_15,me gusta este video explicas muy bien gracias 👏,0,0,1706184236,2024-01-25 07:03:56,producto-belleza,frustracion
@rotoma city😉,shaoshey,El recio?,0,0,1706182439,2024-01-25 06:33:59,producto-belleza,entusiasmo
Ivonne Lopez R,ivonnelopezr,se enjuagan?,0,0,1706163552,2024-01-25 01:19:12,producto-belleza,entusiasmo
ALVARO PINTO,alvaropinto45,😳😳😳,0,0,1706159509,2024-01-25 00:11:49,producto-belleza,entusiasmo
༘🪷⋆𝓜𝓸𝓸𝓃౨ৎ⋆˚｡⋆,melll_jat,noseque tipo de piel soy 😞,0,0,1706155823,2024-01-24 23:10:23,producto-belleza,entusiasmo
Mayely Soria D🌼,guadalupesoriadex,@Gian oc,0,0,1706153885,2024-01-24 22:38:05,producto-belleza,entusiasmo
Jaziel Russell,jazielrussell,@Ed,0,1,1706150993,2024-01-24 21:49:53,producto-belleza,entusiasmo
Vale,v._ale_.n,@franco,0,0,1706135664,2024-01-24 17:34:24,producto-belleza,entusiasmo
@G3n3_18,_g3..3,Dónde lo compro en Colombia 😊,0,0,1706131529,2024-01-24 16:25:29,producto-belleza,entusiasmo
yulimasmela,yulimasmela,Dónde lo consigo,0,0,1706128576,2024-01-24 15:36:16,producto-belleza,entusiasmo
cesarcheca1,cesarcheca1,dónde lo puedo adquirir,0,0,1706123850,2024-01-24 14:17:30,producto-belleza,entusiasmo
Jhan Carlos Cahuaza,jhancarloscahuaza,donde la puedo comprar,0,0,1706112386,2024-01-24 11:06:26,producto-belleza,consulta
Nathii🍀,nathiimosquera,tengo piel grasa y con granos puedo usar las dos?,0,0,1706112259,2024-01-24 11:04:19,producto-belleza,testimonio
Luz Tulumba,luzmery2812,😎😎😎,0,0,1706106222,2024-01-24 09:23:42,producto-belleza,entusiasmo
uwuu,uwuu18911,Hubi,0,0,1706098606,2024-01-24 07:16:46,producto-belleza,entusiasmo
lol,jhfp_28,y el celeste no era el que sacaba granitos?,0,0,1706082766,2024-01-24 02:52:46,producto-belleza,entusiasmo
Yanely Katherine,yanelykatherine,@✨ 𝓐𝓵𝓮𝔁𝓪𝓷𝓭𝓮𝓻 ✨,0,0,1706076780,2024-01-24 01:13:00,producto-belleza,entusiasmo
Dąrkįęl Hň🔥🥷,darkiel.hn7355,donde puedo conseguirlo 🥺 para mi piel grasa,0,0,1706068649,2024-01-23 22:57:29,producto-belleza,entusiasmo
Galindez🇨🇴666🇲🇽,soe_capera,por que pagina puedo adquirir los productos.,0,0,1706065133,2024-01-23 21:58:53,producto-belleza,testimonio
eugenia pineda,eugenia.pineda,adonde los venden,0,0,1706058909,2024-01-23 20:15:09,producto-belleza,entusiasmo
Alee,_ale__015,Donde están ubicados?,0,0,1706058678,2024-01-23 20:11:18,producto-belleza,entusiasmo
sara,seleneguevara12,@Josue Vasquez miraaa,0,0,1706057655,2024-01-23 19:54:15,producto-belleza,entusiasmo
elpiojoderengoku,elpiojoderengoku02,"me di cuenta que debo usar todos jsj
tengo pien sensible y piel grasa y PAL colmo tengo acné",0,0,1706055719,2024-01-23 19:21:59,producto-belleza,testimonio
lesliecarrillo555,lesliecarrillo555,Tengo piel sensible pero no seca 🥰,0,0,1706050160,2024-01-23 17:49:20,producto-belleza,entusiasmo
Betzaida Rosales,betzaidarosales0,"y pieles madurita,cual será?",0,0,1706047214,2024-01-23 17:00:14,producto-belleza,entusiasmo
SUÁREZIMP,suarezgarcia536,dónde consigo estos productos se consiguen en Colombia,0,0,1706041421,2024-01-23 15:23:41,producto-belleza,testimonio
jshfkahdhdhskha,jshfkahdhdhskha,Ahora un video con las cremas de cerave porfavorrrer 😍🙏👀,0,0,1706037087,2024-01-23 14:11:27,producto-belleza,entusiasmo
Sara jimena,arizapardosara,cuál sirve para el acné ?,0,0,1706035786,2024-01-23 13:49:46,producto-belleza,entusiasmo
Rosa Panata Zamora,rosepanatazamora,donde se consigue aquí en Ecuador,0,0,1706035045,2024-01-23 13:37:25,producto-belleza,entusiasmo
MARIANA,333._mariana,"soy piel mixta, pero con acné, cuál sería más recomendable para usar? el primero o el último?",0,0,1706028513,2024-01-23 11:48:33,producto-belleza,testimonio
Leonardo_Geronimo,leonardo_geronimo,@Andrea Lizet,0,0,1706028377,2024-01-23 11:46:17,producto-belleza,entusiasmo
vali1673,valir1673,en donde es la tienda?🥺 acabo de ver la crema de contorno de ojos que eh buscado por 3 meses,0,0,1706023873,2024-01-23 10:31:13,producto-belleza,entusiasmo
JesusCR🌿,jesuscr1417,Y si tengo piel seca iluego grasa?,0,0,1706013816,2024-01-23 07:43:36,producto-belleza,entusiasmo
Andrea 💗,andy_.xt,yo solo brillo en la nariz tengo muy pocos comedones y puntos negros cual puedo usar?,0,0,1706004176,2024-01-23 05:02:56,producto-belleza,testimonio
Diana,diana91.j,"para acne y piel seco me puedes mostrar en que orden usar cada uno y si es exfoliante,jabon,crema etc porfa",0,0,1705994248,2024-01-23 02:17:28,producto-belleza,entusiasmo
Oly,olynbe1,@Nicole Abigail,0,0,1705993200,2024-01-23 02:00:00,producto-belleza,entusiasmo
Elias.,eliascherochucas,yaa pero yo quiero un lugar que vendan eso en Perú en la ciudad de chiclayo,0,0,1705974940,2024-01-22 20:55:40,producto-belleza,entusiasmo
Frank Ⓤ💛👽,hermosilla.ef,y para aclarar el rostro ?,0,0,1705973481,2024-01-22 20:31:21,producto-belleza,entusiasmo
Lüpitâ Gärcia,lupitha_garcia.30,yo quiero algo para aclarar la piel,0,0,1705970179,2024-01-22 19:36:19,producto-belleza,entusiasmo
Gaby Sequera💘,gabsequera19,El primero me saco granos 😭,0,0,1705963327,2024-01-22 17:42:07,producto-belleza,entusiasmo
💯Tu chico fiel💯,julioticona12345,donde lo requiero el producto,0,0,1705957263,2024-01-22 16:01:03,producto-belleza,entusiasmo
Jessi Cruz p😘,jessi197944,🥰🥰🥰,0,0,1705955285,2024-01-22 15:28:05,producto-belleza,entusiasmo
Mikaela,yanne131,dame una crema para piel grasosa,0,0,1705954143,2024-01-22 15:09:03,producto-belleza,entusiasmo
El_amor_de_tu_vida,caracolzn,sirve pa la cara?,0,0,1705948483,2024-01-22 13:34:43,producto-belleza,entusiasmo
Diana🌻🌻🌻,dianaechezuria85,lo venden en brasil?,0,0,1705942262,2024-01-22 11:51:02,producto-belleza,entusiasmo
Urusai_,myukke_,"En las zonas donde más se me genera grasa son la frente y nariz. Tengo puntos negros y cuando me sale acné salen granos grandes y feos, cuál uso??? 😔",0,0,1705938956,2024-01-22 10:55:56,producto-belleza,testimonio
💥🦁𝒟𝒜𝒱𝒾𝒟🦁💥,david.marin_1,para serrar los poros ???,0,0,1705938745,2024-01-22 10:52:25,producto-belleza,entusiasmo
3 soles de Chabata Porfavor,domadordepanaderos,"amigos si tengo piel grasa o mixta y creo tener lo poros un poco abiertos , cual debería usar ????",0,0,1705935073,2024-01-22 09:51:13,producto-belleza,entusiasmo
carolayn🦋,carolayn1793,🥰🥰🥰,0,0,1705925032,2024-01-22 07:03:52,producto-belleza,entusiasmo
Mj05,mj_c0517,"Yo uso el primero y el último, tengo toda la línea es buenísimo",0,0,1705902513,2024-01-22 00:48:33,producto-belleza,testimonio
jazz🍓,jzmn.ack,En que tienda estan?,0,0,1705902064,2024-01-22 00:41:04,producto-belleza,entusiasmo
Domitila Trejo Mendo,domitilatrejomendoza,dónde la venden,0,0,1705901155,2024-01-22 00:25:55,producto-belleza,entusiasmo
luna,cris_adelheid,gracias,0,0,1705896904,2024-01-21 23:15:04,producto-belleza,entusiasmo
Kelhariana,kelhariana,Yo lo compro conforme en lo que se dice en inglés. el ceraVe for oily skin es para piel grasa.,0,0,1705894194,2024-01-21 22:29:54,producto-belleza,entusiasmo
YESI🥰RAMIREZ,yesi09.m,disculpa me interesa porfavor como lo puedo adquirir o comprar porfavor,0,0,1705892388,2024-01-21 21:59:48,producto-belleza,consulta
Estela Salvatierra,estelasalvatierr30,donde la consigo y como cuánto cuesta,0,0,1705890196,2024-01-21 21:23:16,producto-belleza,entusiasmo
maryherrta,maryherrta,dónde los venden ?,0,0,1705889918,2024-01-21 21:18:38,producto-belleza,entusiasmo
Daniel Velasco,danielvelasco42,Todo en el tuti,0,0,1705887593,2024-01-21 20:39:53,producto-belleza,entusiasmo
Sara Palomino,sarapalomino03,ve al dermatólogo si vas usar ceraveeee....porfavor al dermatólogo😔,0,0,1705886350,2024-01-21 20:19:10,producto-belleza,entusiasmo
richard,richard4854,hola todo el día ando con la cara grasosa será q eso sirve,0,0,1705886244,2024-01-21 20:17:24,producto-belleza,entusiasmo
Nixon José Pabon Osorio,nixonjosepabonoso,donde lo puedo conseguir en Colombia,0,0,1705885260,2024-01-21 20:01:00,producto-belleza,entusiasmo
Lorenza Aquíno Marti,lorenzaaquinom,hola bendiciones precio,0,0,1705884003,2024-01-21 19:40:03,producto-belleza,entusiasmo
DV,x..bp..w.van,pov vivo en Guanajuato en un rancho ;(,0,0,1705882477,2024-01-21 19:14:37,producto-belleza,entusiasmo
Pollo 🐤,ezequielva_,"Me lavaba con el oil control, pero me sacaba espinillas. Por que?",0,0,1705882151,2024-01-21 19:09:11,producto-belleza,entusiasmo
el.motin,el.motin,sirve para quitar manchas de acne ?,0,0,1705878484,2024-01-21 18:08:04,producto-belleza,entusiasmo
Dahiana_1803,dahiana_1803,muy bueno lo recomiendo el @CERAVE hydrating fácial cleanser,0,0,1705877643,2024-01-21 17:54:03,producto-belleza,entusiasmo
Jose,joseepia12,Donde logro encontrar Cerave?,0,0,1705874863,2024-01-21 17:07:43,producto-belleza,entusiasmo
David García,david.garca310,en cualquier farmacia lo puedo encontrar,0,0,1705870775,2024-01-21 15:59:35,producto-belleza,entusiasmo
sther ❣,techirq,a mí me saco más granitos de lo normal utilizando el cera ve para piel normal a mixta 🥺🥺 llevo un mes utilizando y recién lo noté la última seman,0,0,1705868966,2024-01-21 15:29:26,producto-belleza,entusiasmo
EduardoJR,eduardoperdomo342,si funciona 100%,0,0,1705863758,2024-01-21 14:02:38,producto-belleza,entusiasmo
Sol,sol.rojas02,cómo se utiliza eso?,0,0,1705861971,2024-01-21 13:32:51,producto-belleza,entusiasmo
alexzala128@,alexiszala,donde puedo conseguir,0,0,1705845419,2024-01-21 08:56:59,producto-belleza,entusiasmo
auntenticamavm,auntenticamavm,😏😏😏,0,0,1705840896,2024-01-21 07:41:36,producto-belleza,entusiasmo
Jacqueline Guilñez,jacqueline.guilez,y para la ducha diaria,0,0,1705836391,2024-01-21 06:26:31,producto-belleza,entusiasmo
Martha Loachamin11,marthaloachamin11,pero no entiwnndl dice para la cara y cuerpo no especilmete para la car,0,0,1705836283,2024-01-21 06:24:43,producto-belleza,entusiasmo
kira.uwu.,yilo016,pero no dices donde estás. en una comercial o en farmacia?,0,0,1705820931,2024-01-21 02:08:51,producto-belleza,testimonio
Seven_,ssevenn._,🥰🥰🥰,0,0,1705819046,2024-01-21 01:37:26,producto-belleza,entusiasmo
Denilson Mazariegos,denilson_mazariegos1,dónde lo consigo?,0,0,1705813893,2024-01-21 00:11:33,producto-belleza,entusiasmo
Angie Calle,angiecalle04,@Elsa Castellanos la última es la que tengo que usar,0,0,1705809456,2024-01-20 22:57:36,producto-belleza,testimonio
