user,user_id,text,like,reply_count,timestamp,fecha_legible,tipo_de_item,emocion,comment_length,time,word_count,bert_sentiment
bows_butiique,bows_butiique,De Martinez,1,1,1706175416,2024-01-25 04:36:56,producto-belleza,entusiasmo,21,2024-01-25 04:36:56,2,neutral
Mon,monseavargass,yo quiero el verde 😔,0,1,1706701715,2024-01-31 06:48:35,producto-belleza,entusiasmo,25,2024-01-31 06:48:35,5,negative
wtf,ftex_jejej,,0,1,1706660011,2024-01-30 19:13:31,producto-belleza,entusiasmo,6,2024-01-30 19:13:31,0,neutral
Clara Miranda Catiri,claramiranda0812,,0,0,1706459066,2024-01-28 11:24:26,producto-belleza,entusiasmo,10,2024-01-28 11:24:26,0,neutral
Dafne Rico,dafnerico7,Schez Cso,0,1,1706428226,2024-01-28 02:50:26,producto-belleza,entusiasmo,18,2024-01-28 02:50:26,2,neutral
Naye🐍❤️,ttare75,me lo compré,1,1,1703798666,2023-12-28 16:24:26,producto-belleza,entusiasmo,20,2023-12-28 16:24:26,3,neutral
Joseline Cerrato🦋,sue_cerrato,Aguiriano,1,1,1703725182,2023-12-27 19:59:42,producto-belleza,entusiasmo,15,2023-12-27 19:59:42,1,neutral
Ivett Justo,ivettjusto,Huber 😳,2,0,1707845076,2024-02-13 12:24:36,producto-belleza,entusiasmo,13,2024-02-13 12:24:36,2,neutral
mpvictor83,tary2652,🙏,1,0,1716075318,2024-05-18 18:35:18,producto-belleza,entusiasmo,1,2024-05-18 18:35:18,1,positive
Mary☆¡!,espam.mesmorollolover,😬😬😬,1,0,1715973548,2024-05-17 14:19:08,producto-belleza,entusiasmo,3,2024-05-17 14:19:08,1,negative
Mary☆¡!,espam.mesmorollolover,😭😭😭,1,0,1715973541,2024-05-17 14:19:01,producto-belleza,entusiasmo,3,2024-05-17 14:19:01,1,negative
Mary☆¡!,espam.mesmorollolover,❤️❤️❤️,1,0,1715973534,2024-05-17 14:18:54,producto-belleza,entusiasmo,6,2024-05-17 14:18:54,1,positive
Y'T,yinethtorrado5,Ortega,1,0,1713375715,2024-04-17 12:41:55,producto-belleza,entusiasmo,17,2024-04-17 12:41:55,1,neutral
🐿Dalita🐿🇲🇽,dalijrz1,Armenta,1,0,1712195832,2024-04-03 20:57:12,producto-belleza,entusiasmo,15,2024-04-03 20:57:12,1,neutral
veterano_ff_88,veterano_ff_88,👑👑👑,1,0,1710110110,2024-03-10 17:35:10,producto-belleza,entusiasmo,3,2024-03-10 17:35:10,1,neutral
kervin agüero barreto,kervinjab,,1,0,1710026308,2024-03-09 18:18:28,producto-belleza,entusiasmo,16,2024-03-09 18:18:28,0,neutral
stefi,stefibelen2,Salas09,1,0,1709584917,2024-03-04 15:41:57,producto-belleza,entusiasmo,19,2024-03-04 15:41:57,1,neutral
Estefanny Márquez,estefannym13,Márquez,1,0,1709535761,2024-03-04 02:02:41,producto-belleza,entusiasmo,13,2024-03-04 02:02:41,1,neutral
🐽💖,roshay08,,1,0,1709143223,2024-02-28 13:00:23,producto-belleza,entusiasmo,8,2024-02-28 13:00:23,0,neutral
jalejandro,jalejandro77,Hernandez,1,0,1708441723,2024-02-20 10:08:43,producto-belleza,entusiasmo,16,2024-02-20 10:08:43,1,neutral
𝒎𝒊𝒄𝒉𝒉𝒉★,michh.br,,1,0,1708287457,2024-02-18 15:17:37,producto-belleza,entusiasmo,9,2024-02-18 15:17:37,0,neutral
Maria,user735554245,😁😁😁,1,0,1707847137,2024-02-13 12:58:57,producto-belleza,entusiasmo,3,2024-02-13 12:58:57,1,positive
Very_D_Salinas,very_d_salinas,❤️,1,0,1707769183,2024-02-12 15:19:43,producto-belleza,entusiasmo,7,2024-02-12 15:19:43,1,positive
Vanessa Castellanos ,vanessacastellanosalvar0,🥰,1,0,1707716113,2024-02-12 00:35:13,producto-belleza,entusiasmo,1,2024-02-12 00:35:13,1,positive
Camila,camila.amores_,😱😱😱,1,0,1707596135,2024-02-10 15:15:35,producto-belleza,entusiasmo,3,2024-02-10 15:15:35,1,negative
Maria Garcia Alvarado,mariagarciaalvara,🫶🏼 👍👍,1,0,1707526488,2024-02-09 19:54:48,producto-belleza,entusiasmo,16,2024-02-09 19:54:48,2,positive
user3918199348296,emedo1607,🥰🥰🥰,1,0,1707272450,2024-02-06 21:20:50,producto-belleza,entusiasmo,3,2024-02-06 21:20:50,1,positive
Dagg Vela,daggvela,Escamilla,1,0,1706766202,2024-02-01 00:43:22,producto-belleza,entusiasmo,17,2024-02-01 00:43:22,1,neutral
kera🎀,3.perez__,,1,0,1706676080,2024-01-30 23:41:20,producto-belleza,entusiasmo,4,2024-01-30 23:41:20,0,neutral
Y U N 🌻,gene_yune,😫😫😫,1,0,1706479241,2024-01-28 17:00:41,producto-belleza,entusiasmo,3,2024-01-28 17:00:41,1,negative
Ary Candelario,arycandelario,el utimo,1,0,1706403882,2024-01-27 20:04:42,producto-belleza,entusiasmo,16,2024-01-27 20:04:42,2,neutral
fabyy_h7714,yeraldin_7714,,1,0,1706324904,2024-01-26 22:08:24,producto-belleza,entusiasmo,10,2024-01-26 22:08:24,0,neutral
alfredo117lc7,alfredodleon1171,@.,1,0,1706214301,2024-01-25 15:25:01,producto-belleza,entusiasmo,2,2024-01-25 15:25:01,1,neutral
Aracelis vega ,user7367115857570,😳😳😳,1,0,1706103708,2024-01-24 08:41:48,producto-belleza,entusiasmo,3,2024-01-24 08:41:48,1,neutral
💙,nahuu1993,Lopez,1,0,1706072362,2024-01-23 23:59:22,producto-belleza,entusiasmo,12,2024-01-23 23:59:22,1,neutral
CINTHIA-MV,cinthia.v2,👍👍👍,1,0,1706019646,2024-01-23 09:20:46,producto-belleza,entusiasmo,3,2024-01-23 09:20:46,1,positive
Zulma Lobato,zul_mac,🥰🥰🥰,1,0,1705982024,2024-01-22 22:53:44,producto-belleza,entusiasmo,3,2024-01-22 22:53:44,1,positive
orianakp,987ok76,❤️❤️❤️,1,0,1705888177,2024-01-21 20:49:37,producto-belleza,entusiasmo,6,2024-01-21 20:49:37,1,positive
Sтєƒαηу Aηcαנιмα 🎀,faviana_steef,🌊🍷,1,0,1705848601,2024-01-21 09:50:01,producto-belleza,entusiasmo,9,2024-01-21 09:50:01,1,neutral
Típicos González,tipicos_gonzalez,Gonzalez,1,0,1705811144,2024-01-20 23:25:44,producto-belleza,entusiasmo,23,2024-01-20 23:25:44,1,neutral
Helen Gutierrez🦋,helengtz9,,1,0,1705651216,2024-01-19 03:00:16,producto-belleza,entusiasmo,8,2024-01-19 03:00:16,0,neutral
CamiloMarín17,cristancho.777,mor donde se pueden comprar?,1,0,1705628603,2024-01-18 20:43:23,producto-belleza,consulta,36,2024-01-18 20:43:23,5,neutral
Garcia💋,naydelin_garciia,@😎,1,0,1705518580,2024-01-17 14:09:40,producto-belleza,entusiasmo,2,2024-01-17 14:09:40,1,neutral
Erika E Antonella,erikaantonella99,quiero la 3ra,1,0,1704561851,2024-01-06 12:24:11,producto-belleza,entusiasmo,29,2024-01-06 12:24:11,3,neutral
☄️...AnaLu...☄️,aaanastacioo30,👒,1,0,1704485326,2024-01-05 15:08:46,producto-belleza,entusiasmo,13,2024-01-05 15:08:46,1,neutral
Roxana Reyes,roxanareyes723,😮‍💨,1,0,1704378146,2024-01-04 09:22:26,producto-belleza,entusiasmo,9,2024-01-04 09:22:26,1,neutral
user93929727281,user93929727281,,1,0,1703995538,2023-12-30 23:05:38,producto-belleza,entusiasmo,9,2023-12-30 23:05:38,0,neutral
Lluvia💌,lluvia_bruh,🎀,1,0,1703909228,2023-12-29 23:07:08,producto-belleza,entusiasmo,9,2023-12-29 23:07:08,1,neutral
Daniel Dorantes,dorantesds,,1,0,1703832305,2023-12-29 01:45:05,producto-belleza,entusiasmo,4,2023-12-29 01:45:05,0,neutral
🦋,yose24._,Calderon ❤️,1,0,1703712204,2023-12-27 16:23:24,producto-belleza,entusiasmo,19,2023-12-27 16:23:24,2,positive
Dxniel Core,dxnielcore,Emil,1,0,1703675917,2023-12-27 06:18:37,producto-belleza,entusiasmo,12,2023-12-27 06:18:37,1,neutral
user3845732881452,m.jany92,,1,0,1702923546,2023-12-18 13:19:06,producto-belleza,entusiasmo,6,2023-12-18 13:19:06,0,neutral
Yashira Marie Padill,marieyashi,🏎️ ¹⁶,1,0,1702917506,2023-12-18 11:38:26,producto-belleza,entusiasmo,11,2023-12-18 11:38:26,2,neutral
Abril González3368,abrilgb_4,González,1,0,1702859149,2023-12-17 19:25:49,producto-belleza,entusiasmo,14,2023-12-17 19:25:49,1,neutral
👑kassandra👑,olenkachavez,,1,0,1702743308,2023-12-16 11:15:08,producto-belleza,entusiasmo,14,2023-12-16 11:15:08,0,neutral
Solimar ❤,soljorel,,1,0,1702637980,2023-12-15 05:59:40,producto-belleza,entusiasmo,19,2023-12-15 05:59:40,0,neutral
mayu🦋🦋,mayu_06_c,🥰,0,0,1746049505,2025-04-30 16:45:05,producto-belleza,entusiasmo,1,2025-04-30 16:45:05,1,positive
JesseManolo,jessemanolo6,😌😌😌,0,0,1745883093,2025-04-28 18:31:33,producto-belleza,entusiasmo,3,2025-04-28 18:31:33,1,positive
maggy9072,maggy9072,🥰,0,0,1745823453,2025-04-28 01:57:33,producto-belleza,entusiasmo,1,2025-04-28 01:57:33,1,positive
fandrade,fahanie391,🙏,0,0,1745737519,2025-04-27 02:05:19,producto-belleza,entusiasmo,1,2025-04-27 02:05:19,1,positive
Joanda  🌹,joandavargas,🤣,0,0,1743204663,2025-03-28 18:31:03,producto-belleza,entusiasmo,1,2025-03-28 18:31:03,1,neutral
🎀Ruby🌺,ruby_v080,😁,0,0,1742843114,2025-03-24 14:05:14,producto-belleza,entusiasmo,1,2025-03-24 14:05:14,1,positive
Paola,scarlithpl,😂😂😂,0,0,1742216654,2025-03-17 08:04:14,producto-belleza,entusiasmo,3,2025-03-17 08:04:14,1,neutral
Stephanie Luna Olvera,amoreslunanegrete,😁,0,0,1741701374,2025-03-11 08:56:14,producto-belleza,entusiasmo,1,2025-03-11 08:56:14,1,positive
la bebabella,lis.karinaa,❤️,0,0,1741582460,2025-03-09 23:54:20,producto-belleza,entusiasmo,2,2025-03-09 23:54:20,1,positive
Yismeiri 👹👣,lil_yii6,😂,0,0,1740974888,2025-03-02 23:08:08,producto-belleza,entusiasmo,1,2025-03-02 23:08:08,1,neutral
Monica 🦋🩵,monicacondorinina8,🥰,0,0,1740839081,2025-03-01 09:24:41,producto-belleza,entusiasmo,1,2025-03-01 09:24:41,1,positive
Perla Vega,perlavega82,😁,0,0,1740705059,2025-02-27 20:10:59,producto-belleza,entusiasmo,1,2025-02-27 20:10:59,1,positive
_𝓙𝓞𝓮𝓶𝓮𝓵𝓲𝓻𝓪𝓶𝓸𝓼👸🤍,joemeli_ramos,♥️♥️♥️,0,0,1740280025,2025-02-22 22:07:05,producto-belleza,entusiasmo,6,2025-02-22 22:07:05,1,positive
yair_oficial20,romantic_oficial1,🥺🥺🥺,0,0,1740127259,2025-02-21 03:40:59,producto-belleza,entusiasmo,3,2025-02-21 03:40:59,1,neutral
Gene✨,geness60,❤️,0,0,1740094333,2025-02-20 18:32:13,producto-belleza,entusiasmo,2,2025-02-20 18:32:13,1,positive
Gene✨,geness60,😏,0,0,1740094340,2025-02-20 18:32:20,producto-belleza,entusiasmo,1,2025-02-20 18:32:20,1,neutral
katyflores.2005,katyflores.2005,😂,0,0,1739748366,2025-02-16 18:26:06,producto-belleza,entusiasmo,1,2025-02-16 18:26:06,1,neutral
v_132702_,v_132702_,😂😂😂,0,0,1739311263,2025-02-11 17:01:03,producto-belleza,entusiasmo,3,2025-02-11 17:01:03,1,neutral
Danielabb,danielamelgar62,🤔,0,0,1737341654,2025-01-19 21:54:14,producto-belleza,entusiasmo,1,2025-01-19 21:54:14,1,neutral
Verónica,veronicasole1977,🥰,0,0,1736898562,2025-01-14 18:49:22,producto-belleza,entusiasmo,1,2025-01-14 18:49:22,1,positive
Juan Challco Soto,juan.challco.soto,😂,0,0,1736827316,2025-01-13 23:01:56,producto-belleza,entusiasmo,1,2025-01-13 23:01:56,1,neutral
^w^,valu_wi,✨,0,0,1736787553,2025-01-13 11:59:13,producto-belleza,entusiasmo,1,2025-01-13 11:59:13,1,positive
werita 🤍,werita.w,🥺,0,0,1734210317,2024-12-14 16:05:17,producto-belleza,entusiasmo,1,2024-12-14 16:05:17,1,neutral
@lucero_alvarado9,lucerolunaac111,😞,0,0,1733807097,2024-12-10 00:04:57,producto-belleza,entusiasmo,1,2024-12-10 00:04:57,1,negative
🫶🏼 .LD. ♉♡',ld180592,😁,0,0,1732748248,2024-11-27 17:57:28,producto-belleza,entusiasmo,1,2024-11-27 17:57:28,1,positive
🫶🏼 .LD. ♉♡',ld180592,🥰,0,0,1732748251,2024-11-27 17:57:31,producto-belleza,entusiasmo,1,2024-11-27 17:57:31,1,positive
alee,4lexa_05,😁😁😁,0,0,1731980004,2024-11-18 20:33:24,producto-belleza,entusiasmo,3,2024-11-18 20:33:24,1,positive
Zury Salmeron,zurysalmeron,😍😍😍,0,0,1726648547,2024-09-18 03:35:47,producto-belleza,entusiasmo,3,2024-09-18 03:35:47,1,positive
user63065481121735,user63065481121735,,0,0,1724564145,2024-08-25 00:35:45,producto-belleza,entusiasmo,5,2024-08-25 00:35:45,0,neutral
AMBITAR 👑,__marie.0,😌,0,0,1713724959,2024-04-21 13:42:39,producto-belleza,entusiasmo,9,2024-04-21 13:42:39,1,positive
marbi_diaz,marbidiazsalazar,,0,0,1710793175,2024-03-18 15:19:35,producto-belleza,entusiasmo,5,2024-03-18 15:19:35,0,neutral
Xio_15,xio_15050,@✌🏻,0,0,1710212141,2024-03-11 21:55:41,producto-belleza,entusiasmo,3,2024-03-11 21:55:41,1,positive
Lily Arriaga,lily_arriaga20,Arriaga vea,0,0,1709579443,2024-03-04 14:10:43,producto-belleza,entusiasmo,17,2024-03-04 14:10:43,2,neutral
Rc,jeanoc11,Ortiz,0,0,1709574002,2024-03-04 12:40:02,producto-belleza,entusiasmo,14,2024-03-04 12:40:02,1,neutral
natt,just.ng4,Goya ,0,0,1709477368,2024-03-03 09:49:28,producto-belleza,entusiasmo,14,2024-03-03 09:49:28,2,neutral
𝓗𝓮𝓷𝓻𝔂𝔂🔥,anahel94,😍,0,0,1708889853,2024-02-25 14:37:33,producto-belleza,entusiasmo,7,2024-02-25 14:37:33,1,positive
maryixramos0,maryixramos,😳,0,0,1708636579,2024-02-22 16:16:19,producto-belleza,entusiasmo,1,2024-02-22 16:16:19,1,neutral
doki❤,angelicatrigourbina,❤️❤️❤️,0,0,1708544455,2024-02-21 14:40:55,producto-belleza,entusiasmo,6,2024-02-21 14:40:55,1,positive
Yanet Villalba209,yanetvillalba209,🥰🥰🥰,0,0,1708386287,2024-02-19 18:44:47,producto-belleza,entusiasmo,3,2024-02-19 18:44:47,1,positive
Yanet Villalba209,yanetvillalba209,❤️,0,0,1708386329,2024-02-19 18:45:29,producto-belleza,entusiasmo,2,2024-02-19 18:45:29,1,positive
Brissa,ashlypaaucitec202,,0,0,1707022082,2024-02-03 23:48:02,producto-belleza,entusiasmo,7,2024-02-03 23:48:02,0,neutral
AntonioTrux,antonio.trux,,0,0,1706713921,2024-01-31 10:12:01,producto-belleza,entusiasmo,10,2024-01-31 10:12:01,0,neutral
jessica rocha,victoriadealba2002,,0,0,1706702769,2024-01-31 07:06:09,producto-belleza,entusiasmo,15,2024-01-31 07:06:09,0,neutral
gaticaesp19,gaticaesp,,0,0,1706672884,2024-01-30 22:48:04,producto-belleza,entusiasmo,9,2024-01-30 22:48:04,0,neutral
Romi,zazaaa0608,,0,0,1706624888,2024-01-30 09:28:08,producto-belleza,entusiasmo,5,2024-01-30 09:28:08,0,neutral
.,luthvba,look,0,0,1706556359,2024-01-29 14:25:59,producto-belleza,entusiasmo,9,2024-01-29 14:25:59,1,neutral
Mixy Coment,mixycoment,.a,0,0,1706540270,2024-01-29 09:57:50,producto-belleza,entusiasmo,10,2024-01-29 09:57:50,1,neutral
🌺,29_mayita,,0,0,1706502022,2024-01-28 23:20:22,producto-belleza,entusiasmo,6,2024-01-28 23:20:22,0,neutral
sandrafalcon407,sandrafalcon407,,0,0,1706487726,2024-01-28 19:22:06,producto-belleza,entusiasmo,10,2024-01-28 19:22:06,0,neutral
Enma🎀,enmiita_,,0,0,1706470766,2024-01-28 14:39:26,producto-belleza,entusiasmo,8,2024-01-28 14:39:26,0,neutral
xiomeli chumpitaz,xiomelichumpitaz,Chumpitaz,0,0,1706468213,2024-01-28 13:56:53,producto-belleza,entusiasmo,14,2024-01-28 13:56:53,1,neutral
M I L D R E D 🩷,loopmildred,😳😳😳,0,0,1706456742,2024-01-28 10:45:42,producto-belleza,entusiasmo,3,2024-01-28 10:45:42,1,neutral
Slidt,slidt.pe,@⚡🅰🅽🅳🆁🅴🅰⚡,0,0,1706381075,2024-01-27 13:44:35,producto-belleza,entusiasmo,9,2024-01-27 13:44:35,1,neutral
Jordy_Cornejo,jordy_cornejo,,0,0,1706286262,2024-01-26 11:24:22,producto-belleza,entusiasmo,8,2024-01-26 11:24:22,0,neutral
Bryan OG,b...og20,si tengo queratosis pilaris cual tengo que usar,0,0,1703635040,2023-12-26 18:57:20,producto-belleza,entusiasmo,55,2023-12-26 18:57:20,8,neutral
_tokyoo40,_tokyoo40,,0,1,1708551257,2024-02-21 16:34:17,producto-belleza,entusiasmo,13,2024-02-21 16:34:17,0,neutral
Muw,ubietaa24,,1,1,1706090154,2024-01-24 04:55:54,producto-belleza,entusiasmo,4,2024-01-24 04:55:54,0,neutral
Sc.7🦭,sc9058,,1,1,1704419385,2024-01-04 20:49:45,producto-belleza,entusiasmo,7,2024-01-04 20:49:45,0,neutral
Vanessa_uwur,vanessa_uwur,,1,1,1703310284,2023-12-23 00:44:44,producto-belleza,entusiasmo,9,2023-12-23 00:44:44,0,neutral
jonicitow,im_mr.hollywood,.𝓜🌷,1,0,1709438728,2024-03-02 23:05:28,producto-belleza,entusiasmo,5,2024-03-02 23:05:28,1,neutral
Davilavalentina08,davila0821,,1,0,1707780186,2024-02-12 18:23:06,producto-belleza,entusiasmo,15,2024-02-12 18:23:06,0,neutral
Gaby Machin D.A.B.M,gabrielamachinlis,🫀,1,0,1707106459,2024-02-04 23:14:19,producto-belleza,entusiasmo,3,2024-02-04 23:14:19,1,neutral
K E L I M,kelimsasha,,1,0,1706701597,2024-01-31 06:46:37,producto-belleza,entusiasmo,9,2024-01-31 06:46:37,0,neutral
vxtorxax,.vxtorxax,,1,0,1706466544,2024-01-28 13:29:04,producto-belleza,entusiasmo,4,2024-01-28 13:29:04,0,neutral
MarianG,soymarian06,,1,0,1705597072,2024-01-18 11:57:52,producto-belleza,entusiasmo,5,2024-01-18 11:57:52,0,neutral
Miguelangel,miguelmar_777,@📷💥💫✨DRONE AVENTURA✨💫💥📷,1,0,1705072538,2024-01-12 10:15:38,producto-belleza,entusiasmo,23,2024-01-12 10:15:38,2,neutral
𝐸𝓋𝒶,michram17,Can,1,0,1705022035,2024-01-11 20:13:55,producto-belleza,entusiasmo,11,2024-01-11 20:13:55,1,neutral
lau1826,lau18264,,1,0,1703794505,2023-12-28 15:15:05,producto-belleza,entusiasmo,4,2023-12-28 15:15:05,0,neutral
🧜🏼‍♀️𝓐𝓲𝓵𝓲𝓷🦋,aavp.06,🎀,1,0,1702763232,2023-12-16 16:47:12,producto-belleza,entusiasmo,10,2023-12-16 16:47:12,1,neutral
Fernanda Reyes,fernanda.reyes775,:11🪬,0,0,1713019983,2024-04-13 09:53:03,producto-belleza,entusiasmo,7,2024-04-13 09:53:03,1,neutral
Hồng Loan,thichmuadoshopee2,🥰🥰🥰,0,0,1710120972,2024-03-10 20:36:12,producto-belleza,entusiasmo,3,2024-03-10 20:36:12,1,positive
María_09,shunly_09,.v,0,0,1709992470,2024-03-09 08:54:30,producto-belleza,entusiasmo,10,2024-03-09 08:54:30,1,neutral
..,nsoskwjsjjd9oq,una pregunta cómo se utiliza este me dicen porfa 😭 [photo],0,0,1723302050,2024-08-10 10:00:50,producto-belleza,entusiasmo,58,2024-08-10 10:00:50,11,neutral
Katiuska Beltrán Díaz,katiuska.beltrn.d,cual me recomienda para piel sensible con marcas de acné,1,2,1702529246,2023-12-13 23:47:26,producto-belleza,testimonio,56,2023-12-13 23:47:26,10,neutral
Dianis Mendoza,dianis2330,el cerave oil control me saco acne,1,1,1704208200,2024-01-02 10:10:00,producto-belleza,entusiasmo,34,2024-01-02 10:10:00,7,neutral
Mary,m_jorge7,No les recomiendo para piel con acné 🥹,2,0,1703099899,2023-12-20 14:18:19,producto-belleza,entusiasmo,38,2023-12-20 14:18:19,8,neutral
Seyla Nchama😎,baby_nchama07,Y si tengo la piel seca y con acné?? Cual me recomienda,2,0,1702762649,2023-12-16 16:37:29,producto-belleza,confusion,56,2023-12-16 16:37:29,12,neutral
Cg,alexander.gc17,si tengo piel grasa y con acné cual debo usar?,1,0,1708471885,2024-02-20 18:31:25,producto-belleza,entusiasmo,46,2024-02-20 18:31:25,10,neutral
Bonitha7,domingues723671960,asen envíos a Guatemala,0,0,1708013699,2024-02-15 11:14:59,producto-belleza,entusiasmo,23,2024-02-15 11:14:59,4,neutral
xclaudia_v,_ww_20val,👱‍♀️,0,1,1708009952,2024-02-15 10:12:32,producto-belleza,entusiasmo,12,2024-02-15 10:12:32,1,neutral
Ramón 🌽🐧🌟🌵,ramon.lio,si tengo piel grasa acne y manchas cual deberia usar?,0,0,1707970759,2024-02-14 23:19:19,producto-belleza,entusiasmo,61,2024-02-14 23:19:19,10,neutral
rosariobaysoliz,rosariobaysoliz,donde puedo adquirir,0,0,1707967157,2024-02-14 22:19:17,producto-belleza,entusiasmo,20,2024-02-14 22:19:17,3,neutral
Havi malik,havi_malik,donde lo puedo conseguir?,0,0,1707961977,2024-02-14 20:52:57,producto-belleza,entusiasmo,26,2024-02-14 20:52:57,4,neutral
santiago,santiagolizama8,hola disculpe el de piel con acné cuantas veces puedo me lo pongo,0,0,1707960468,2024-02-14 20:27:48,producto-belleza,entusiasmo,65,2024-02-14 20:27:48,13,neutral
Jissetteee,jissette_28,Soy la única que el cerave le dio mas bolitas en su rostro,0,0,1707956925,2024-02-14 19:28:45,producto-belleza,entusiasmo,58,2024-02-14 19:28:45,13,neutral
Cris🦋,cristinarom23,tengo poros abiertos normales debo ocupar el trasparente o el mixto a graso?,0,0,1707951389,2024-02-14 17:56:29,producto-belleza,entusiasmo,76,2024-02-14 17:56:29,13,neutral
Ale 🖤,yamii.377,Ayudaaa,0,0,1707923665,2024-02-14 10:14:25,producto-belleza,entusiasmo,7,2024-02-14 10:14:25,1,neutral
LovelyShopHn,lovelyshophn,Sabes donde comprarlo al por mayor en Estados Unidos,0,0,1707889943,2024-02-14 00:52:23,producto-belleza,entusiasmo,52,2024-02-14 00:52:23,9,neutral
Yoka🥀,alondracastillo100,trenzas lo que necesitamos,0,0,1707883440,2024-02-13 23:04:00,producto-belleza,entusiasmo,36,2024-02-13 23:04:00,4,neutral
F1 i love💗🏎️,ilove_f1_11,_san juan,0,0,1707872874,2024-02-13 20:07:54,producto-belleza,entusiasmo,18,2024-02-13 20:07:54,2,neutral
Amo a Dios 💗💗,milliedameli0_,"yo tengo el último,pero tengo piel mixta me sirve?",0,0,1707869682,2024-02-13 19:14:42,producto-belleza,entusiasmo,51,2024-02-13 19:14:42,9,neutral
yeiming8,yeiming8,en que tipos de ventas los puedo comprar?????,0,2,1707854037,2024-02-13 14:53:57,producto-belleza,consulta,45,2024-02-13 14:53:57,8,neutral
Maria,user735554245,😁😁😁,1,0,1707847137,2024-02-13 12:58:57,producto-belleza,entusiasmo,3,2024-02-13 12:58:57,1,positive
